sigma,N,rule,window,replicate,seed,MSE,PSNR,laplacian_variance,dct_hf_energy,selection_entropy,selection_entropy_normalized,clipping_fraction
0.0,1,maxfocus,7,15,170809709,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,16,2097083769,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,16,2097083769,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,16,2097083769,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,16,2097083769,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,17,829815528,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,17,829815528,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,17,829815528,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,17,829815528,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,18,1928019224,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,18,1928019224,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,18,1928019224,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,18,1928019224,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,19,225463443,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,19,225463443,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,19,225463443,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,19,225463443,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,20,1086916381,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,20,1086916381,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,20,1086916381,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,20,1086916381,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,21,816413327,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,21,816413327,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,21,816413327,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,21,816413327,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,22,541076313,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,22,541076313,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,22,541076313,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,22,541076313,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,23,189741632,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,23,189741632,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,23,189741632,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,23,189741632,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,24,838924507,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,24,838924507,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,24,838924507,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,24,838924507,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,25,1589711579,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,25,1589711579,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,25,1589711579,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,25,1589711579,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,26,168930802,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,26,168930802,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,26,168930802,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,26,168930802,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,27,19680135,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,27,19680135,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,27,19680135,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,27,19680135,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,28,2131732485,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,28,2131732485,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,28,2131732485,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,28,2131732485,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,29,1961389765,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,29,1961389765,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,29,1961389765,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,29,1961389765,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,30,1083906607,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,30,1083906607,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,30,1083906607,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,30,1083906607,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,31,718291445,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,31,718291445,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,31,718291445,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,31,718291445,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,32,2104312527,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,32,2104312527,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,32,2104312527,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,32,2104312527,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,33,1511878593,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,33,1511878593,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,33,1511878593,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,33,1511878593,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,34,1246991402,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,34,1246991402,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,34,1246991402,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,34,1246991402,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,35,1565112832,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,35,1565112832,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,35,1565112832,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,35,1565112832,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,36,1217920,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,36,1217920,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,36,1217920,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,36,1217920,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,37,2028231095,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,37,2028231095,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,37,2028231095,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,37,2028231095,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,38,2079758163,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,38,2079758163,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,38,2079758163,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,38,2079758163,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,39,1351681691,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,39,1351681691,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,39,1351681691,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,39,1351681691,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,40,1295602537,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,40,1295602537,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,40,1295602537,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,40,1295602537,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,41,172792388,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,41,172792388,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,41,172792388,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,41,172792388,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,42,1976001795,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,42,1976001795,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,42,1976001795,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,42,1976001795,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,43,698633008,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,43,698633008,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,43,698633008,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,43,698633008,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,44,1705051508,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,44,1705051508,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,44,1705051508,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,44,1705051508,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,45,1933945681,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,45,1933945681,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,45,1933945681,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,45,1933945681,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,46,1974521685,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,46,1974521685,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,46,1974521685,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,46,1974521685,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,47,108117302,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,47,108117302,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,47,108117302,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,47,108117302,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,48,1843540630,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,48,1843540630,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,48,1843540630,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,48,1843540630,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,49,860525210,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,49,860525210,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,49,860525210,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,49,860525210,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,50,1495896872,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,50,1495896872,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,50,1495896872,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,50,1495896872,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,51,1708721782,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,51,1708721782,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,51,1708721782,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,51,1708721782,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,52,644071565,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,52,644071565,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,52,644071565,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,52,644071565,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,53,90869959,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,53,90869959,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,53,90869959,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,53,90869959,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,54,222018216,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,54,222018216,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,54,222018216,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,54,222018216,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,55,226344735,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,55,226344735,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,55,226344735,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,55,226344735,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,56,1391675435,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,56,1391675435,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,56,1391675435,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,56,1391675435,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,57,1456392856,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,57,1456392856,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,57,1456392856,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,57,1456392856,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,58,213352615,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,58,213352615,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,58,213352615,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,58,213352615,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,59,51779259,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,59,51779259,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,59,51779259,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,59,51779259,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,60,1092572773,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,60,1092572773,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,60,1092572773,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,60,1092572773,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,61,728644692,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,61,728644692,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,61,728644692,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,61,728644692,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,62,2082849928,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,62,2082849928,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,62,2082849928,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,62,2082849928,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,63,219369374,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,63,219369374,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,63,219369374,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,63,219369374,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,64,1243681997,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,64,1243681997,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,64,1243681997,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,64,1243681997,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,65,820857024,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,65,820857024,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,65,820857024,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,65,820857024,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,66,1293420532,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,66,1293420532,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,66,1293420532,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,66,1293420532,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,67,508505545,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,67,508505545,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,67,508505545,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,67,508505545,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,68,790348882,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,68,790348882,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,68,790348882,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,68,790348882,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,69,337337960,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,69,337337960,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,69,337337960,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,69,337337960,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,70,648858271,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,70,648858271,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,70,648858271,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,70,648858271,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,71,332415212,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,71,332415212,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,71,332415212,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,71,332415212,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,72,1697213474,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,72,1697213474,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,72,1697213474,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,72,1697213474,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,single,NA,73,869618935,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,mean,NA,73,869618935,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,NA,NA,0.0
0.0,1,maxfocus,3,73,869618935,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
0.0,1,maxfocus,7,73,869618935,0.0,inf,0.0004025932333717802,1.7851117491840634e-05,-0.0,0.0,0.0
