sigma,N,rule,window,MSE_mean,MSE_std,MSE_median,MSE_P05,MSE_P95,PSNR_mean,PSNR_std,PSNR_median,PSNR_P05,PSNR_P95,laplacian_variance_mean,laplacian_variance_std,laplacian_variance_median,laplacian_variance_P05,laplacian_variance_P95,dct_hf_energy_mean,dct_hf_energy_std,dct_hf_energy_median,dct_hf_energy_P05,dct_hf_energy_P95,selection_entropy_mean,selection_entropy_std,selection_entropy_median,selection_entropy_P05,selection_entropy_P95,selection_entropy_normalized_mean,selection_entropy_normalized_std,selection_entropy_normalized_median,selection_entropy_normalized_P05,selection_entropy_normalized_P95,clipping_fraction_mean,clipping_fraction_std,clipping_fraction_median,clipping_fraction_P05,clipping_fraction_P95
0.02,2,single,NA,0.000399939770292051,1.4018021202407805e-06,0.0004001220567257,0.000398056154510605,0.000401912765924495,33.98008054366617,0.015248850281867846,33.97807507839545,33.95868206291975,34.000556579691434,0.008370579244166704,3.687155645995525e-05,0.00837254404753435,0.00830698663213634,0.008419505334075449,0.000737730105214824,3.4609234668776947e-06,0.0007383236978371,0.00073157846817917,0.00074253921943578,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
0.02,4,single,NA,0.000399958125580178,1.2864954961620781e-06,0.00039995709881305,0.00039814914907732,0.000401917662544975,33.97987700493114,0.013972498523101926,33.97986596693438,33.95862908130071,33.99954212201652,0.008371491961105527,3.39187076434519e-05,0.008372789785846501,0.00831022566755866,0.008421459257879519,0.0007375788838202809,3.0417776989669186e-06,0.00073766146702745,0.00073223584680956,0.00074198338485457,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
0.02,8,single,NA,0.00039983898044545796,1.4997115067915187e-06,0.00039973607195655,0.00039775476032287996,0.00040247541678681997,33.98117889267578,0.016274424823870936,33.982266595149724,33.95260643207233,34.00384614163159,0.00836444586763021,4.3114001957261455e-05,0.00836867422876375,0.008295763344513535,0.008439089702883325,0.0007373455704767023,3.783157482104349e-06,0.00073741113888745,0.0007311403999779151,0.00074391533448833,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
0.02,16,single,NA,0.00040015273142741297,1.577885016062139e-06,0.000400207876184,0.0003977179712684,0.00040264612296783003,33.97777557005809,0.01712549967782954,33.977143686586125,33.95076478335583,34.004247845830434,0.00837497844215105,3.9527541417785336e-05,0.00837312830174785,0.0083077846587012,0.0084424005537945,0.0007379560794181301,3.3686935038054236e-06,0.000737903198326,0.000732234182717235,0.000743587910106855,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
0.02,32,single,NA,0.0003997370109085951,1.4451745926414353e-06,0.0003998338106937,0.000397760405682715,0.00040231977771249997,33.98228449019727,0.01570039524116378,33.9812048397647,33.954286177211415,34.003784615648584,0.008372422296004746,4.064726006894259e-05,0.0083745353083977,0.008304613032318095,0.008434484483741424,0.0007376688864049161,3.316448741940705e-06,0.00073781310586015,0.000732423537181515,0.000742868698119785,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
0.02,64,single,NA,0.000400022859629547,1.4313743680646953e-06,0.0004000858084449,0.00039773567036341,0.00040247781709342503,33.97917942119459,0.01553911282437938,33.97846854728323,33.9525805120867,34.00405458319883,0.008372506671956003,3.818288336481799e-05,0.0083737913301264,0.00830834571043612,0.008431384975457524,0.00073769001902354,3.4856537222342194e-06,0.00073778506914465,0.0007312793733583099,0.00074294368349202,,,,,,,,,,,9.765625e-10,9.765624999999997e-09,0.0,0.0,0.0
0.02,128,single,NA,0.000399976715250738,1.6164878089467445e-06,0.0003999257842719,0.00039747952480001,0.00040255092349677,33.97968801166281,0.017549539050834624,33.98020595074075,33.95179178762631,34.00685238271836,0.008368514361579272,3.8687376449525846e-05,0.0083713520489158,0.008311310979838725,0.008428510152793126,0.000737522143295414,3.349506427764518e-06,0.00073738753128765,0.00073199815187217,0.000743240639877025,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
0.03,1,single,NA,0.0008997921815529988,3.669904224871931e-06,0.0008996734686987,0.00089407679394391,0.00090647227355968,30.45861360291549,0.01771076611021538,30.459150869060977,30.426454753171633,30.486251774037033,0.01832403825122314,8.645690250877857e-05,0.01832681095045785,0.018174268193697548,0.018472055695683342,0.001635003401902356,7.862853219598577e-06,0.0016351798704973,0.001620444505740045,0.001647850878300375,,,,,,,,,,,1.25e-07,8.794080883518108e-07,0.0,0.0,0.0
0.03,2,single,NA,0.000900319636421714,3.0071617540802777e-06,0.00089990949819015,0.00089580510057852,0.0009049229876976151,30.45605675421968,0.014503705086509673,30.458011643890494,30.433883794722718,30.477864690993776,0.01834175958032594,8.263944556953382e-05,0.01833515139946165,0.01820668722625776,0.018468407515878416,0.0016359215331545887,6.873935012358185e-06,0.0016367763859011,0.001623331875257925,0.0016453761551408251,,,,,,,,,,,4.0625000000000003e-07,1.0562427155925972e-06,0.0,0.0,3.125e-06
0.03,4,single,NA,0.0009003625791124299,3.2517677941405437e-06,0.0009002769155064499,0.00089546463040217,0.000905926335874255,30.45585366409681,0.01568028415696109,30.45623885760732,30.429071190878187,30.479515635636762,0.01834240811370417,8.611318476154338e-05,0.0183398674085237,0.018213009009689186,0.01848996420178987,0.0016359937618054027,7.651644354632009e-06,0.00163557104708085,0.001622927908076035,0.001649058563101825,,,,,,,,,,,3.7499999999999996e-07,6.706792124858247e-07,0.0,0.0,1.5625e-06
0.03,8,single,NA,0.0009001244161487918,3.2326444720217905e-06,0.0009001521823837,0.00089388839152813,0.0009047623320912,30.45700231505314,0.015601413164869377,30.456840700736237,30.434654933063115,30.48716702978437,0.018328795823821215,9.349139502943824e-05,0.0183370002515802,0.01816099102318058,0.018464419038757122,0.0016349946396395521,8.298758920564473e-06,0.0016350995091901,0.00162183243297898,0.001649230239887215,,,,,,,,,,,3.125e-07,4.5783805884975666e-07,0.0,0.0,8.203124999999978e-07
0.03,16,single,NA,0.00090024963642572,3.395983432838256e-06,0.0009001834928100501,0.0008956086230239,0.0009055255289208949,30.456401057676608,0.016388044703817564,30.456689556685937,30.430993088720893,30.478817336387753,0.018329253015871846,8.115677538280989e-05,0.0183261783691943,0.01820166413082892,0.018467759915423158,0.0016351697480153978,6.855029272700835e-06,0.001635497169081,0.0016238745772805,0.0016475370652070751,,,,,,,,,,,3.124999999999999e-07,3.8063293538857784e-07,3.90625e-07,0.0,8.007812499999989e-07
0.03,32,single,NA,0.000900576598354863,3.314490497415306e-06,0.00090031946254505,0.0008952180444959401,0.00090614503548377,30.45482252973592,0.01597803396124571,30.456033614485754,30.428023055913567,30.480711764802514,0.01834496477205105,7.795696907976063e-05,0.01835153902366945,0.01821716919258658,0.018461784845416874,0.0016364227442138808,6.988340884286554e-06,0.0016371798426554,0.001623975800416555,0.0016462951429402801,,,,,,,,,,,3.3984375000000005e-07,2.583666946780801e-07,3.90625e-07,0.0,7.8125e-07
0.03,64,single,NA,0.000899435583525169,3.461202677723645e-06,0.00089963670737135,0.000893920583577995,0.00090465774517653,30.460331175510664,0.016709456161079727,30.459328371838637,30.435156952540574,30.487010631258805,0.018316870590392713,9.461674646622715e-05,0.01831841220008935,0.018165890611655966,0.018475408613549106,0.0016341391725320249,7.683161837435853e-06,0.0016338606389942,0.0016240583776068098,0.001646952694439825,,,,,,,,,,,3.056640625e-07,1.6694144515080613e-07,2.9296875e-07,9.765625e-08,6.8359375e-07
0.03,128,single,NA,0.000899867738783669,3.5168445326551195e-06,0.00090018639794505,0.000893898524423365,0.0009050909237154351,30.458246050612473,0.016987477090611526,30.456675536611435,30.43307790854665,30.48711781286894,0.01831955269968824,8.59124511155118e-05,0.01831965013602275,0.018169297437433844,0.01847430237531209,0.001634358423797405,8.028086792543908e-06,0.0016343971118724,0.0016200488822497952,0.0016461221703260851,,,,,,,,,,,2.9248046875e-07,1.2366189386514042e-07,2.9296875e-07,9.765625e-08,4.907226562499999e-07
0.04,1,single,NA,0.001599630226326461,5.448361949395765e-06,0.0015993088823548001,0.00159159569452306,0.00160801553068408,27.959828911157842,0.014788091079801976,27.96067650886249,27.93709761133168,27.98167244381662,0.032251475018154695,0.00013816352232615586,0.032249527912156795,0.03202606774185168,0.03246883724618585,0.002884858276854076,1.2517090778108531e-05,0.0028835359360184004,0.00286574054285044,0.00290520593550228,,,,,,,,,,,5.937500000000001e-06,6.242103597604924e-06,6.25e-06,0.0,1.875e-05
0.04,2,single,NA,0.0016012964341544558,5.357369414627828e-06,0.00160119935787005,0.0015927031710792601,0.001609741556021545,27.955306698590643,0.014530440600067427,27.95554592864673,27.93243845228444,27.978651604436113,0.03229910564131011,0.0001346492392234661,0.0322929200644749,0.032101443648412456,0.03251068614253269,0.002889173559578933,1.2586072634173115e-05,0.0028884465132011,0.002870200757034055,0.0029097441753500298,,,,,,,,,,,6.6875e-06,4.508252113758958e-06,6.25e-06,0.0,1.5625e-05
0.04,4,single,NA,0.0016000378087244196,6.333099978662087e-06,0.0015987650544469,0.0015915770272219652,0.00161129619295394,27.958731178661125,0.017170884260426095,27.96215357473504,27.928246215428874,27.98172338094169,0.032278840866514516,0.00016113912197931044,0.0322611962994883,0.032031968694649644,0.03253233747684754,0.0028866492405177787,1.4057892422899394e-05,0.0028873130702237,0.0028662041586410753,0.002909703518575235,,,,,,,,,,,5.359375e-06,2.648812373837175e-06,4.6875e-06,1.5625e-06,9.375e-06
0.04,8,single,NA,0.0016002045345656537,5.448045058966183e-06,0.0015997458997154,0.0015919028249427101,0.0016089784016128101,27.958269942717884,0.01478235184037299,27.959489942911517,27.934497862257054,27.98083446573368,0.0322679686042533,0.00013810302510819242,0.032266142590166955,0.032061031261975424,0.03251884349709773,0.0028872617460118355,1.2525830194412569e-05,0.0028871257925509,0.0028679226760517347,0.0029094567198410352,,,,,,,,,,,5.851562500000001e-06,2.2110893278257663e-06,5.46875e-06,3.125e-06,9.375e-06
0.04,16,single,NA,0.0016000502746114453,5.695459173964725e-06,0.00159951854545945,0.0015907190788912251,0.00161050221101652,27.958690939729063,0.01545396535564504,27.960107204484764,27.93038676701185,27.984065117601407,0.032290066029796144,0.0001471843331051047,0.0322944278473013,0.03209240726610347,0.03255601692722173,0.0028893419060648236,1.272052638375308e-05,0.0028887738355670503,0.00286985631347809,0.00291056200315253,,,,,,,,,,,5.9179687499999994e-06,1.6862081998487192e-06,5.859375e-06,3.125e-06,8.61328125e-06
0.04,32,single,NA,0.001600802005354206,6.72122667022178e-06,0.0016021880884981,0.001589141534469575,0.0016106148099118151,27.95666171604086,0.01824009006858887,27.9528650155722,27.930083148952228,27.988374213037048,0.032300676386416094,0.00015607964952326226,0.03230747117781225,0.03203489917417067,0.03252129658867598,0.002889685804079032,1.4194001203599476e-05,0.00289029837343495,0.002867775022039655,0.00291009763858498,,,,,,,,,,,6.037109375000001e-06,9.369305766232295e-07,6.0546875e-06,4.4921875e-06,7.431640625e-06
0.04,64,single,NA,0.0016005653226399707,6.083407532980947e-06,0.0016011299110828,0.001591098703587815,0.00160906450140612,27.95729701191038,0.016502742108743022,27.955734294378367,27.93426546305245,27.983028781370578,0.032295622019352106,0.00014713939419293048,0.032313192198968096,0.03204287315318556,0.03248916629981736,0.0028889254051572342,1.2285090078649338e-05,0.00288942901597025,0.0028707220401173452,0.002907002642461595,,,,,,,,,,,5.9677734375e-06,8.25600436002607e-07,5.95703125e-06,4.78515625e-06,7.421875e-06
0.04,128,single,NA,0.0015993284093505811,5.818735027451604e-06,0.0015993602651178502,0.0015894815955288851,0.0016074389100492101,27.96065193724329,0.015800510684550153,27.96053698285199,27.9386553557601,27.987444976366938,0.03224649133784755,0.0001428670727044892,0.0322532623089402,0.03202856962576179,0.03248311723276559,0.0028854196015662076,1.274491139950798e-05,0.00288678408797015,0.0028665618974328603,0.00290382468628671,,,,,,,,,,,6.0288085937499985e-06,5.849278031616321e-07,5.9814453125e-06,5.078125e-06,7.0361328125e-06
