condition,window,landmark_delta,actual_delta,sampling_mse,fusion_mse,total_mse,sampling_psnr,fusion_psnr,total_psnr,sampling_ssim,fusion_ssim,total_ssim,focus_index_agreement,axial_error_kF_mean,axial_error_kF_median,axial_error_kF_p95,oracle_axial_error_mean,N_eff,R_Z,adjacent_overlap_mean,K
P_COARSE,3,1.0,1.0,0.0004574075732315,1.3353829375017576e-05,0.0004553535787444,81.52777009986218,96.87474538016556,81.54731606707244,0.9999592045321624,0.9999992827414452,0.9999592741178648,0.9648451967592592,0.2740234363356673,0.2000000000000001,0.451873588562012,0.2171453523130468,8.069382054680496,0.1034019939243893,0.1163272431649381,9
P_COARSE,3,2.0,2.0,0.0021162652126185,9.960261587169846e-06,0.0020905689509377,74.87510267845411,98.14809616382708,74.92815864887744,0.9997723564114764,0.9999992150937396,0.999775089224886,0.8990128279320988,0.8097598891561366,0.7999999999999998,1.2000000000000002,0.6952242473615511,4.728944262087307,0.0542111475825386,0.0677639344781735,5
P_COARSE,7,0.1,0.1,9.11228652488548e-05,2.6177710074858528e-05,0.0001500729636632,88.53452993714743,93.9514870739837,86.36777901732435,0.9999915461060148,0.9999982402993456,0.9999862470072012,0.9608497299382716,0.0565654195693886,0.0,0.0457151070237154,0.0107030703195439,15.286617869503845,0.811276322598718,0.821417276631202,81
P_COARSE,7,0.25,0.25,0.0001337586270419,1.997039118103912e-05,0.000165308587295,86.867585585419,95.12693788931468,85.94784946389038,0.999988615406474,0.999998887120735,0.999985344755744,0.9439231288580248,0.1188552670230456,0.0499999999999998,0.128947377204895,0.0602114323449516,15.937610581615392,0.5170421035874123,0.5331996693245189,33
P_COARSE,7,0.5,0.5,0.0002702408413023,1.073224211425181e-05,0.0002799962266761,83.81329376611714,97.82389899281586,83.65928182185547,0.9999772460738507,0.9999993384585684,0.9999761857776022,0.94315731095679,0.2290298111657658,0.2000000000000001,0.2691790580749511,0.1738415604378203,11.809534074411175,0.3053215250346366,0.3244041203493014,17
P_COARSE,7,1.0,1.0,0.0004574075732315,9.619159590980756e-06,0.0004502761153109,81.52777009986218,98.29943230716084,81.59601450244692,0.9999592045321624,0.9999994305548576,0.999959813289332,0.972169174382716,0.2754101119418161,0.2000000000000001,0.4327315330505372,0.2171453523130468,7.849596990925377,0.127822556563847,0.1438003761343277,9
P_COARSE,7,2.0,2.0,0.0021162652126185,7.849501992315946e-06,0.0020938406681407,74.87510267845411,99.18238256842396,74.92136730124899,0.9997723564114764,0.9999993251934464,0.9997748151568748,0.936240837191358,0.7932679367329232,0.7999999999999998,1.2000000000000002,0.6952242473615511,4.6384049022459255,0.0723190195508148,0.0903987744385186,5
P_COARSE,15,0.1,0.1,9.11228652488548e-05,4.7413813262006656e-05,0.0001936568450909,88.53452993714743,91.37175475954976,85.26047508486245,0.9999915461060148,0.9999965426354008,0.9999830123062278,0.9350313464506173,0.0945010416611116,0.0,0.0594100713729856,0.0107030703195439,10.60975034848946,0.8690154277964264,0.8798781206438816,81
P_COARSE,15,0.25,0.25,0.0001337586270419,3.882805275742789e-05,0.0002096586135787,86.867585585419,92.2393474981991,84.91567651281406,0.999988615406474,0.99999721575985,0.9999815599050984,0.9450163966049384,0.1504812948903798,0.0499999999999998,0.128947377204895,0.0602114323449516,11.44238476904115,0.6532610676048136,0.6736754759674641,33
P_COARSE,15,0.5,0.5,0.0002702408413023,3.141557775630015e-05,0.0003154171453297,83.81329376611714,93.15935309737624,83.14195064012898,0.9999772460738507,0.9999978027432356,0.9999721250111115,0.9650192901234568,0.2458615730932447,0.2000000000000001,0.2263792037963867,0.1738415604378203,9.500063154631356,0.4411727556099202,0.4687460528355401,17
P_COARSE,15,1.0,1.0,0.0004574075732315,1.1622209616910858e-05,0.0004723924950991,81.52777009986218,97.47791656806392,81.38777371509279,0.9999592045321624,0.9999992274443856,0.999957522039536,0.9709346064814814,0.2927761998950428,0.2000000000000001,0.4414461135864256,0.2171453523130468,7.198253149563463,0.2001940944929485,0.225218356304567,9
P_COARSE,15,2.0,2.0,0.0021162652126185,6.7659844695835765e-06,0.0021053550376546,74.87510267845411,99.8274936427996,74.8975501704181,0.9997723564114764,0.999999383335307,0.9997735865516516,0.9680936535493828,0.7876478844276547,0.7999999999999998,0.8717208862304684,0.6952242473615511,4.459426647513325,0.1081146704973349,0.1351433381216688,5
P_MIXED,3,0.1,0.1,9.495459152599134e-05,1.147025546408462e-05,0.000120680372144,88.35564390992461,97.53507270306942,87.3144372012179,0.999992229116726,0.999999486403882,0.9999901973013208,0.9549348958333334,0.0362723286561888,0.0,0.0477005386352542,0.0107030703195439,24.646292606683225,0.6957247826335404,0.7044213424164598,81
P_MIXED,3,0.25,0.25,0.0001537631245969,1.18232275486186e-05,0.0001670644813186,86.26228165221887,97.40344312815382,85.90196234176153,0.999988585423538,0.99999947851928,0.9999873798338674,0.8827811535493827,0.1050567383295346,0.0499999999999998,0.2000000000000001,0.0602114323449516,20.70396209049137,0.3726072093790495,0.3842511846721448,33
P_MIXED,3,0.5,0.5,0.0004080758578382,9.62689230161986e-06,0.0004109886965784,82.023394586155,98.29594247583316,81.992504832281,0.9999693136561016,0.9999995672610386,0.9999687119310476,0.948056037808642,0.2118205065148797,0.2000000000000001,0.254720115661621,0.1738415604378203,13.088239155897384,0.2301035790648598,0.2444850527564134,17
P_MIXED,3,1.0,1.0,0.0006637110151908,1.0191142946537351e-05,0.0006571752939158,79.91101335455954,98.04857467583884,79.95399132820828,0.9999474628648616,0.9999994766199036,0.9999479068027488,0.9730796682098766,0.2629868757222012,0.2000000000000001,0.4315790176391602,0.2171453523130468,8.198678559481303,0.0890357156131885,0.1001651800648371,9
P_MIXED,3,2.0,2.0,0.0026284849583302,7.893475627357033e-06,0.0025992041027053,73.93374864783713,99.1581208853091,73.9823997701971,0.9997560135747056,0.99999939843229,0.9997588880217948,0.913569637345679,0.8098433107319165,0.7999999999999998,1.2000000000000002,0.6952242473615511,4.936249157998333,0.0127501684003334,0.0159377105004169,5
P_MIXED,7,0.1,0.1,9.495459152599134e-05,2.453068305445828e-05,0.0001525040019626,88.35564390992461,94.23370719606,86.29799120414624,0.999992229116726,0.9999984375812614,0.9999873404829762,0.9639723186728396,0.0492480744437021,0.0,0.0449148535728453,0.0107030703195439,15.419168453613796,0.8096398956343975,0.8197603943298276,81
P_MIXED,7,0.25,0.25,0.0001537631245969,1.6821036374802964e-05,0.0001805044473231,86.26228165221887,95.8722761090469,85.56592454215598,0.999988585423538,0.999999154179735,0.999985948320146,0.9592033179012346,0.1042232010564547,0.0499999999999998,0.1210526227951049,0.0602114323449516,16.11934608018116,0.5115349672672376,0.5275204349943388,33
P_MIXED,7,0.5,0.5,0.0004080758578382,7.145178080286793e-06,0.0004134885915434,82.023394586155,99.5906730362306,81.96616829320482,0.9999693136561016,0.9999996066769306,0.9999688107492144,0.9787808641975309,0.2130189680443367,0.2000000000000001,0.2101499557495117,0.1738415604378203,12.408526287936173,0.270086688944931,0.2869671070039892,17
P_MIXED,7,1.0,1.0,0.0006637110151908,8.181394103063308e-06,0.0006543231777081,79.91101335455954,99.002530474557,79.97288056537036,0.9999474628648616,0.9999995434138472,0.9999482869101924,0.976955536265432,0.2669964230713473,0.2000000000000001,0.4260512828826904,0.2171453523130468,7.999176339609521,0.1112026289322754,0.1251029575488098,9
P_MIXED,7,2.0,2.0,0.0026284849583302,6.113035940219503e-06,0.0026090489848997,73.93374864783713,100.26823411733926,73.96598127811407,0.9997560135747056,0.999999488450844,0.9997580515428504,0.9487866512345678,0.7951314195346957,0.7999999999999998,1.0156739234924317,0.6952242473615511,4.9112013222874165,0.0177597355425167,0.0221996694281459,5
P_MIXED,15,0.1,0.1,9.495459152599134e-05,4.440769689978836e-05,0.000193929290856,88.35564390992461,91.65622110766736,85.2543695149818,0.999992229116726,0.9999969645921984,0.9999845140892636,0.9461983989197532,0.080141148594322,0.0,0.0518312740325922,0.0107030703195439,11.15801715401058,0.8622467018023385,0.8730247855748677,81
P_MIXED,15,0.25,0.25,0.0001537631245969,3.48548082993583e-05,0.000224208547875,86.26228165221887,92.70817662398449,84.62428194963115,0.999988585423538,0.999997697881472,0.9999824571900618,0.9540432098765432,0.1299504669166709,0.0499999999999998,0.1223657369613647,0.0602114323449516,11.953975088450504,0.637758330653015,0.6576882784859217,33
P_MIXED,15,0.5,0.5,0.0004080758578382,2.7944069015206167e-05,0.0004498377373186,82.023394586155,93.66790715632888,81.60024474859932,0.9999693136561016,0.9999982024358276,0.999964827466274,0.9706925154320988,0.2349186507721969,0.2000000000000001,0.221033191680908,0.1738415604378203,10.289454471855468,0.394737972243796,0.4194090955090332,17
P_MIXED,15,1.0,1.0,0.0006637110151908,1.0247244357803064e-05,0.0006750004602612,79.91101335455954,98.02473268266328,79.83776291905227,0.9999474628648616,0.9999993624498756,0.999946227180946,0.9716763117283952,0.287485411160619,0.2000000000000001,0.4403147220611572,0.2171453523130468,7.543202839466074,0.1618663511704361,0.1820996450667407,9
P_MIXED,15,2.0,2.0,0.0026284849583302,5.367080468912736e-06,0.0026175262723311,73.93374864783713,100.8334225413262,73.95189311444943,0.9997560135747056,0.999999524656794,0.999757234907374,0.9637991898148148,0.7977503665238678,0.7999999999999998,0.887998390197754,0.6952242473615511,4.858170128897688,0.0283659742204622,0.0354574677755778,5
P_FINE,3,0.1,0.1,0.0001038442786904,9.561160704912645e-06,0.0001256605116278,87.96697786829812,98.32569742949568,87.13881537250572,0.9999933543661907,0.9999996296006198,0.999991813850503,0.942301311728395,0.0291542054482449,0.0,0.0538089466094965,0.0107030703195439,23.946373620677264,0.7043657577694165,0.7131703297415342,81
P_FINE,3,0.25,0.25,0.0002038421073456,6.682081525815319e-06,0.0002067034972512,85.0378646039792,99.88168590853476,84.97732536277111,0.9999889751799952,0.9999997477826088,0.9999887067994684,0.9598717206790124,0.0842915629753449,0.0499999999999998,0.1210526227951049,0.0602114323449516,21.11709368405002,0.3600880701803024,0.371340822373437,33
P_FINE,3,0.5,0.5,0.0007719130005423,6.55967276692886e-06,0.000769162937314,79.25512005497876,99.96198185983376,79.27062011598667,0.9999579871955036,0.9999997124529988,0.9999579749422474,0.98086612654321,0.2006347943846682,0.2000000000000001,0.205601501464844,0.1738415604378203,12.994187293551256,0.2356360415558084,0.2503632941530465,17
P_FINE,3,1.0,1.0,0.0010891157928915,9.108336674648148e-06,0.001079350053659,77.7600630522558,98.53641285648617,77.7991804341639,0.9999361037634272,0.9999995241383112,0.9999368800241464,0.9756471836419752,0.2629271123693545,0.2000000000000001,0.4278422355651856,0.2171453523130468,8.02703610205321,0.1081070997718656,0.1216204872433487,9
P_FINE,3,2.0,2.0,0.0029477928782066,5.938279548158716e-06,0.002936337517565,73.43583395592702,100.39419722447045,73.45274386738558,0.9997957681228196,0.9999995493954392,0.999796995303426,0.9562741126543208,0.8126624615670324,0.7999999999999998,0.9447064399719238,0.6952242473615511,4.899350077967295,0.020129984406541,0.0251624805081762,5
P_FINE,7,0.1,0.1,0.0001038442786904,2.137155333043529e-05,0.0001560455813506,87.96697786829812,94.8324427210018,86.19828885349358,0.9999933543661907,0.999998749778024,0.9999893235515208,0.9674498456790124,0.0396950493755366,0.0,0.0441336154937745,0.0107030703195439,15.218839056289683,0.8121130980704977,0.8222645117963789,81
P_FINE,7,0.25,0.25,0.0002038421073456,1.4175568215518378e-05,0.0002256426138697,85.0378646039792,96.61539884631485,84.59659238868733,0.9999889751799952,0.9999993580141516,0.9999869956078444,0.9778414351851852,0.0935804511246249,0.0499999999999998,0.1210526227951049,0.0602114323449516,16.64451257364169,0.4956208311017669,0.5111089820736971,33
P_FINE,7,0.5,0.5,0.0007719130005423,5.806719078353329e-06,0.0007754812924171,79.25512005497876,100.49149544938274,79.23509035440412,0.9999579871955036,0.999999709858064,0.9999577014344596,0.985466338734568,0.207458704649993,0.2000000000000001,0.2053352355957027,0.1738415604378203,12.464226684520732,0.2668101950281921,0.2834858322174541,17
P_FINE,7,1.0,1.0,0.0010891157928915,7.137627217170319e-06,0.0010767621096963,77.7600630522558,99.59526498917306,77.80960596156774,0.9999361037634272,0.9999996097883646,0.999937284742006,0.9764641203703704,0.2705823883016953,0.2000000000000001,0.4301170992851224,0.2171453523130468,7.874769639444763,0.1250255956172485,0.1406537950694046,9
P_FINE,7,2.0,2.0,0.0029477928782066,4.685828966954171e-06,0.0029352827787693,73.43583395592702,101.4229392809301,73.4543041428143,0.9997957681228196,0.9999996002364492,0.9997971986060544,0.9609360532407408,0.8120406508789352,0.7999999999999998,0.91283016204834,0.6952242473615511,4.8543758149933485,0.0291248370013302,0.036406046251663,5
P_FINE,15,0.1,0.1,0.0001038442786904,3.850064762759111e-05,0.0001935798547872,87.96697786829812,92.2761232593802,85.26220201128667,0.9999933543661907,0.999997610706668,0.9999870527957042,0.9614949845679012,0.0529348963690199,0.0,0.0459059715270994,0.0107030703195439,11.28147729472873,0.8607225025342132,0.871481533815891,81
P_FINE,15,0.25,0.25,0.0002038421073456,3.079637672987316e-05,0.0002672520515109,85.0378646039792,93.2458073718519,83.86159313193008,0.9999889751799952,0.9999981627724784,0.9999840036091466,0.9688671875,0.1140957738227733,0.0499999999999998,0.1210526227951049,0.0602114323449516,12.830952675359804,0.6111832522618241,0.6302827288950061,33
P_FINE,15,0.5,0.5,0.0007719130005423,2.516308473365465e-05,0.00081144042554,79.25512005497876,94.12316480824197,79.03823720635363,0.9999579871955036,0.9999984805082324,0.9999540934676976,0.9732566550925926,0.233597343628304,0.2000000000000001,0.2197763442993163,0.1738415604378203,10.751451063010723,0.3675617021758398,0.3905343085618298,17
P_FINE,15,1.0,1.0,0.0010891157928915,8.74410436197973e-06,0.001098632127372,77.7600630522558,98.71365028536346,77.72228065894592,0.9999361037634272,0.9999994942692758,0.999935192940192,0.9694102044753088,0.2951631836656667,0.2000000000000001,0.446536922454834,0.2171453523130468,7.528334375196526,0.1635184027559415,0.1839582031004341,9
P_FINE,15,2.0,2.0,0.0029477928782066,4.270108234324434e-06,0.0029366990272218,73.43583395592702,101.82641477652226,73.45220921500233,0.9997957681228196,0.9999996251657146,0.999797034194132,0.9597164351851852,0.82505953502904,0.7999999999999998,0.9249305295944114,0.6952242473615511,4.7800188142015845,0.0439962371596831,0.0549952964496039,5
