s_z,C_bar,coverage_deficit,S_analytical,S_numeric,derivative_abs_error,fine_asymptotic_deficit,coarse_asymptotic_coverage
0.41574815,0.9857809424030525,0.014219057596947526,0.06752226001799945,0.06752226000550365,1.249579606454887e-11,0.014403877019035206,4.263287403456915
0.41614809999999997,0.9857539245563548,0.0142460754436452,0.06758386015524055,0.06758386016381124,8.570685827713476e-12,0.01443160342780083,4.2591900597540056
0.41654805,0.9857268820745785,0.014273117925421519,0.06764545081011986,0.06764545082971196,1.9592105715560137e-11,0.014459356496566876,4.25510058420755
0.416948,0.9856998149615172,0.014300185038482849,0.06770703197446824,0.06770703197545025,9.820061430687588e-13,0.014487136225333333,4.251018954175379
0.41734794999999997,0.9856727232209685,0.01432727677903145,0.06776860364012083,0.06776860363433279,5.788036716580791e-12,0.014514942614100206,4.246945147102115
0.4177479,0.9856456068567331,0.01435439314326692,0.06783016579891418,0.06783016579525736,3.656824842934725e-12,0.0145427756628675,4.242879140518758
0.41814785,0.9856184658726145,0.01438153412738552,0.06789171844268779,0.0678917184415706,1.1171896741046794e-12,0.014570635371635207,4.238820912042274
0.41854779999999997,0.9855913002724201,0.014408699727579855,0.06795326156328416,0.0679532615621703,1.113859005030804e-12,0.014598521740403332,4.234770439375183
0.41894775,0.9855641100599605,0.014435889940039526,0.06801479515254859,0.06801479515705644,4.507852424673331e-12,0.014626434769171874,4.230727700305147
0.4193477,0.9855368952390494,0.014463104760950585,0.06807631920232778,0.06807631920402457,1.6967954818980502e-12,0.014654374457940834,4.226692672704574
0.41974764999999997,0.9855096558135036,0.014490344186496418,0.06813783370447242,0.06813783369752358,6.948844277765431e-12,0.014682340806710206,4.222665334530202
0.4201476,0.9854823917871433,0.014517608212856747,0.06819933865083572,0.06819933865975791,8.922196315097608e-12,0.01471033381548,4.218645663822704
0.42054755,0.9854551031637917,0.014544896836208299,0.06826083403327146,0.0682608340241142,9.15725828498637e-12,0.014738353484250207,4.2146336387062915
0.4209475,0.9854277899472762,0.0145722100527238,0.06832231984364057,0.06832231983500137,8.639200466120656e-12,0.01476639981302083,4.210629237388311
0.42134745,0.9854004521414259,0.014599547858574091,0.06838379607380118,0.06838379606466383,9.137357537269963e-12,0.014794472801791877,4.206632438158854
0.4217474,0.9853730897500749,0.014626910249925129,0.06844526271561871,0.06844526271310158,2.5171253970057705e-12,0.014822572450563334,4.202643219390365
0.42214735,0.9853457027770591,0.01465429722294087,0.06850671976095725,0.0685067197636613,2.7040453209892235e-12,0.014850698759335207,4.198661559537247
0.4225473,0.9853182912262187,0.014681708773781277,0.06856816720168851,0.06856816720524073,3.5522140784394196e-12,0.014878851728107502,4.194687437135478
0.42294725,0.9852908551013961,0.014709144898603865,0.0686296050296815,0.06862960503783988,8.158376751943308e-12,0.014907031356880207,4.190720830802224
0.4233472,0.9852633944064377,0.014736605593562269,0.06869103323681054,0.06869103322260095,1.4209591836511493e-11,0.014935237645653332,4.186761719235455
0.42374715,0.9852359091451938,0.014764090854806233,0.06875245181495389,0.06875245181503509,8.119893646352239e-14,0.014963470594426875,4.182810081213563
0.4241471,0.9852083993215159,0.014791600678484063,0.06881386075598962,0.06881386074852891,7.46071260326886e-12,0.014991730203200833,4.178865895594986
0.42454705,0.9851808649392608,0.014819135060739175,0.06887526005180054,0.068875260050838,9.62549484562203e-13,0.015020016471975206,4.1749291413178256
0.42494699999999996,0.9851533060022875,0.014846693997712546,0.068936649694271,0.06893664969975788,5.4868748433634096e-12,0.015048329400749997,4.170999797399478
0.42534695,0.9851257225144584,0.014874277485541598,0.06899802967528947,0.06899802967863522,3.345754229222564e-12,0.015076668989525208,4.167077842936257
0.4257469,0.9850981144796391,0.014901885520360869,0.06905939998674497,0.06905939997636779,1.0377185222232299e-11,0.015105035238300833,4.163163257103025
0.42614684999999997,0.9850704819016993,0.014929518098300676,0.06912076062053178,0.06912076062071115,1.7937040741600185e-13,0.015133428147076874,4.159256019152825
0.4265468,0.9850428247845101,0.014957175215489893,0.0691821115685434,0.06918211157280751,4.264116837404686e-12,0.015161847715853334,4.155356108416511
0.42694675,0.9850151431319478,0.014984856868052177,0.06924345282268009,0.06924345282710576,4.425668165275454e-12,0.015190293944630208,4.151463504302389
0.42734669999999997,0.9849874369478908,0.015012563052109185,0.06930478437484189,0.06930478436695253,7.889355835288825e-12,0.015218766833407497,4.147578186295848
0.42774665,0.984959706236221,0.015040293763779022,0.06936610621693268,0.06936610622010342,3.170741447178216e-12,0.01524726638218521,4.143700133959006
0.4281466,0.9849319510008236,0.015068048999176353,0.06942741834085864,0.06942741834770061,6.841971433857452e-12,0.015275792590963332,4.139829326930346
0.42854654999999997,0.9849041712455868,0.015095828754413176,0.0694887207385281,0.06948872074419299,5.664885227574246e-12,0.015304345459741873,4.135965744924364
0.4289465,0.9848763669744023,0.015123633025597716,0.0695500134018534,0.06955001340402944,2.176037128265307e-12,0.015332924988520834,4.132109367731211
0.42934645,0.9848485381911656,0.015151461808834421,0.06961129632275034,0.06961129631610774,6.64260313421039e-12,0.015361531177300207,4.1282601752163455
0.4297464,0.9848206848997738,0.015179315100226187,0.06967256949313333,0.06967256949153011,1.6032175587099573e-12,0.015390164026079997,4.124418147320178
0.43014635,0.9847928071041289,0.015207192895871136,0.06973383290492383,0.06973383291364321,8.719386324074208e-12,0.01541882353486021,4.120583264057723
0.4305463,0.9847649048081352,0.015235095191864834,0.06979508655004439,0.06979508655469147,4.6470743919613255e-12,0.015447509703640833,4.116755505518259
0.43094625,0.9847369780157008,0.015263021984299185,0.06985633042042048,0.06985633042022599,1.944971961265196e-13,0.015476222532421873,4.112934851864974
0.4313462,0.9847090267307362,0.015290973269263763,0.0699175645079792,0.06991756449914455,8.834655229605914e-12,0.015504962021203335,4.10912128333463
0.43174615,0.9846810509571562,0.01531894904284381,0.0699787888046512,0.06997878880810049,3.4492825262688598e-12,0.015533728169985208,4.1053147802372205
0.4321461,0.9846530506988778,0.015346949301122237,0.07004000330237041,0.07004000329713378,5.236630573612899e-12,0.0155625209787675,4.10151532295563
0.43254605,0.9846250259598218,0.01537497404017818,0.07010120799307239,0.07010120799955111,6.478720337987909e-12,0.015591340447550209,4.097722891945299
0.432946,0.9845969767439126,0.015403023256087445,0.07016240286869663,0.07016240287094355,2.246924868387623e-12,0.015620186576333335,4.0939374677338884
0.43334595,0.9845689030550767,0.015431096944923284,0.07022358792118474,0.07022358791686223,4.322514568499969e-12,0.015649059365116874,4.090159030920944
0.4337459,0.9845408048972452,0.015459195102754841,0.07028476314248029,0.07028476313730714,5.173153572179956e-12,0.015677958813900834,4.08638756217757
0.43414585,0.9845126822743507,0.015487317725649263,0.07034592852453024,0.07034592851562493,8.905307047335498e-12,0.015706884922685207,4.082623042246093
0.4345458,0.984484535190331,0.015515464809669033,0.07040708405928517,0.07040708406846896,9.18379261527491e-12,0.01573583769147,4.07886545193974
0.43494574999999996,0.9844563636491257,0.015543636350874301,0.07046822973869711,0.07046822974032807,1.6309592565377784e-12,0.015764817120255206,4.075114772142309
0.4353457,0.9844281676546781,0.01557183234532189,0.07052936555472028,0.07052936555895783,4.237554751540529e-12,0.015793823209040835,4.071370983807848
0.43574565,0.9843999472109344,0.015600052789065622,0.07059049149931437,0.07059049148550045,1.3813922228322895e-11,0.015822855957826874,4.0676340679603245
0.43614559999999997,0.9843717023218448,0.015628297678155212,0.07065160756443853,0.07065160756991595,5.477424069866288e-12,0.01585191536661333,4.063904005693319
0.43654555,0.984343432991362,0.015656567008638045,0.07071271374205727,0.07071271374559096,3.5336872317159873e-12,0.015881001435400208,4.060180778169691
0.4369455,0.9843151392234417,0.015684860776558285,0.07077381002413574,0.07077381001252547,1.1610268302320037e-11,0.0159101141641875,4.056464366621274
0.43734544999999997,0.9842868210220439,0.0157131789779561,0.0708348964026429,0.07083489639292395,9.718947868719852e-12,0.015939253552975204,4.052754752348552
0.4377454,0.9842584783911306,0.015741521608869435,0.0708959728695508,0.07089597287568417,6.133371588390446e-12,0.015968419601763335,4.049051916720349
0.43814535,0.9842301113346679,0.015769888665332132,0.0709570394168339,0.07095703941084608,5.987821349862088e-12,0.015997612310551874,4.045355841173519
0.43854529999999997,0.9842017198566246,0.015798280143375365,0.07101809603646908,0.07101809602616527,1.0303813358092384e-11,0.016026831679340832,4.041666507212632
0.43894525,0.984173303960973,0.015826696039026977,0.07107914272043661,0.07107914272164173,1.2051193376549918e-12,0.01605607770813021,4.037983896409668
0.4393452,0.9841448636516883,0.015855136348311705,0.07114017946071836,0.07114017946951989,8.801528950108661e-12,0.01608535039692,4.034307990403709
0.43974515,0.9841163989327493,0.01588360106725073,0.0712012062492998,0.0712012062475953,1.704511531919195e-12,0.016114649745710207,4.030638770900636
0.4401451,0.9840879098081372,0.015912090191862793,0.07126222307816897,0.0712622230780724,9.65755253545808e-14,0.016143975754500835,4.026976219672822
0.44054505,0.9840593962818378,0.015940603718162194,0.07132322993931757,0.07132322993874674,5.70835045898832e-13,0.016173328423291874,4.023320318558831
0.440945,0.9840308583578389,0.015969141642161122,0.07138422682473886,0.07138422681851608,6.222772297448387e-12,0.016202707752083333,4.019671049463121
0.44134495,0.9840022960401315,0.015997703959868548,0.07144521372642851,0.07144521371738044,9.048067850514485e-12,0.01623211374087521,4.016028394355743
0.4417449,0.9839737093327111,0.01602629066728889,0.07150619063638695,0.07150619062423758,1.2149378725290205e-11,0.016261546389667498,4.012392335272045
0.44214485,0.9839450982395747,0.016054901760425344,0.07156715754661513,0.0715671575446386,1.976530050740166e-12,0.016291005698460207,4.008762854312373
0.4425448,0.9839164627647237,0.016083537235276335,0.07162811444911783,0.07162811446193018,1.2812348404445117e-11,0.016320491667253335,4.005139933641782
0.44294475,0.983887802912162,0.016112197087837954,0.07168906133590264,0.0716890613372545,1.3518630659348219e-12,0.016350004296046876,4.001523555489745
0.4433447,0.9838591186858973,0.01614088131410274,0.07174999819898027,0.07174999820391825,4.937980579988732e-12,0.016379543584840832,3.997913702149853
0.44374465,0.9838304100899402,0.01616958991005979,0.07181092503036385,0.07181092503416586,3.80201425898008e-12,0.01640910953363521,3.9943103559795388
0.4441446,0.9838016771283039,0.01619832287169609,0.07187184182206795,0.07187184182799733,5.929381985403381e-12,0.01643870214243,3.9907134993997806
0.44454455,0.9837729198050065,0.016227080194993526,0.0719327485661134,0.07193274856875931,2.6459112678622887e-12,0.016468321411225208,3.98712311489482
0.44494449999999997,0.9837441381240666,0.01625586187593342,0.07199364525451787,0.0719936452564518,1.933925242170176e-12,0.01649796734002083,3.9835391850118747
0.44534445,0.9837153320895087,0.016284667910491324,0.0720545318793089,0.07205453188552369,6.2147925694588935e-12,0.016527639928816874,3.9799616923608587
0.4457444,0.9836865017053591,0.016313498294640905,0.07211540843251248,0.0721154084282194,4.293079780559594e-12,0.01655733917761333,3.9763906196141017
0.44614434999999997,0.9836576469756474,0.016342353024352607,0.07217627490615763,0.0721762749122945,6.136868790918015e-12,0.016587065086410207,3.9728259495060647
0.4465443,0.9836287679044066,0.016371232095593435,0.0722371312922774,0.07223713129334008,1.0626777235955842e-12,0.016616817655207502,3.9692676648330654
0.44694425,0.9835998644956726,0.016400135504327396,0.07229797758290699,0.07229797757690726,5.999728491801193e-12,0.016646596884005205,3.9657157484530026
0.44734419999999997,0.9835709367534848,0.016429063246515163,0.07235881377008432,0.07235881376854714,1.5371870443203761e-12,0.01667640277280333,3.962170183285077
0.44774415,0.9835419846818859,0.016458015318114083,0.07241963984585081,0.07241963984605526,2.0444756998472258e-13,0.016706235321601873,3.9586309523095182
0.4481441,0.9835130082849214,0.016486991715078614,0.07248045580224984,0.0724804557983294,3.9204334223441606e-12,0.01673609453040083,3.955098038567318
0.44854404999999997,0.9834840075666398,0.016515992433360216,0.07254126163132722,0.07254126162536956,5.957664916955707e-12,0.016765980399200207,3.9515714251599503
0.448944,0.9834549825310935,0.016545017468906464,0.07260205732513315,0.07260205732717573,2.042574442917555e-12,0.016795892928,3.9480510952491086
0.44934395,0.9834259331823376,0.01657406681766238,0.07266284287571949,0.07266284287599234,2.7285118608944003e-13,0.016825832116800207,3.9445370320564366
0.4497439,0.9833968595244306,0.016603140475569433,0.07272361827514144,0.07272361826626828,8.8731660907726e-12,0.01685579796560083,3.94102921886326
0.45014385,0.9833677615614339,0.016632238438566094,0.07278438351545638,0.07278438350910577,6.3506144787339736e-12,0.016885790474401877,3.9375276390103204
0.4505438,0.9833386392974122,0.016661360702587835,0.07284513858872421,0.0728451385989537,1.022948392659373e-11,0.01691580964320333,3.9340322758975175
0.45094375,0.9833094927364331,0.01669050726356691,0.07290588348700826,0.0729058834747498,1.2258458137459627e-11,0.016945855472005205,3.9305431129836395
0.4513437,0.9832803218825682,0.016719678117431802,0.07296661820237614,0.07296661819755634,4.819797339017384e-12,0.0169759279608075,3.9270601337861053
0.45174365,0.9832511267398917,0.01674887326010832,0.07302734272689565,0.0730273427229644,3.931244219046448e-12,0.017006027109610206,3.923583321880708
0.4521436,0.9832219073124807,0.016778092687519286,0.07308805705263904,0.07308805705097399,1.6650569811815785e-12,0.017036152918413334,3.9201126609013506
0.45254355,0.9831926636044162,0.01680733639558385,0.0731487611716808,0.07314876117048286,1.1979445213583517e-12,0.017066305387216877,3.9166481345397934
0.4529435,0.9831633956197814,0.01683660438021861,0.07320945507609801,0.07320945507038878,5.709224759620213e-12,0.017096484516020832,3.913189726545399
0.45334345,0.9831341033626635,0.016865896637336508,0.07327013875797062,0.073270138761794,3.823386052204114e-12,0.017126690304825207,3.9097374207248743
0.45374339999999996,0.9831047868371526,0.016895213162847367,0.07333081220938246,0.07333081221139182,2.0093510189056474e-12,0.017156922753629997,3.9062912009420216
0.45414335,0.983075446047342,0.016924553952658017,0.07339147542241888,0.07339147541918223,3.2366470614775267e-12,0.01718718186243521,3.902851051117485
0.4545433,0.9830460809973285,0.016953919002671514,0.07345212838917005,0.07345212839071635,1.5463047509101102e-12,0.017217467631240834,3.899416955228503
0.45494324999999997,0.9830166916912106,0.016983308308789358,0.07351277110172494,0.07351277110378973,2.064792781197866e-12,0.01724778006004687,3.8959888973086554
0.4553432,0.9829872781330921,0.017012721866907943,0.07357340355217988,0.07357340354730013,4.879749382347143e-12,0.017278119148853334,3.89256686144762
0.45574315,0.9829578403270786,0.017042159672921442,0.07363402573263188,0.07363402573234978,2.8209379276944446e-13,0.017308484897660206,3.889150831790924
0.45614309999999997,0.9829283782772787,0.017071621722721253,0.07369463763517989,0.07369463763673423,1.5543399900508348e-12,0.017338877306467496,3.8857407925397007
0.45654305,0.9828988919878053,0.017101108012194666,0.07375523925192816,0.07375523924380012,8.128039907795426e-12,0.01736929637527521,3.882336727950444
0.456943,0.9828693814627735,0.017130618537226527,0.07381583057498188,0.07381583058130303,6.3211519352179835e-12,0.01739974210408333,3.878938622334768
0.45734294999999997,0.982839846706302,0.01716015329369802,0.07387641159644981,0.07387641159373182,2.717992497736077e-12,0.017430214492891873,3.875546460059166
0.4577429,0.9828102877225119,0.01718971227748811,0.07393698230844233,0.07393698229773982,1.0702508324023086e-11,0.017460713541700836,3.8721602255447674
0.45814285,0.9827807045155287,0.01721929548447132,0.07399754270307526,0.07399754270442926,1.3540002452572253e-12,0.01749123925051021,3.868779903267105
0.4585428,0.9827510970894803,0.017248902910519726,0.07405809277246514,0.07405809276939124,3.0739022438552865e-12,0.017521791619319996,3.8654054777558735
0.45894275,0.9827214654484976,0.01727853455150241,0.07411863250873194,0.07411863250927908,5.471456621108928e-13,0.01755237064813021,3.862036933594693
0.4593427,0.9826918095967151,0.017308190403284907,0.07417916190399797,0.07417916190188834,2.1096319136049146e-12,0.017582976336940833,3.8586742554208784
0.45974265,0.9826621295382704,0.017337870461729632,0.07423968095038995,0.07423968095832123,7.931280632256232e-12,0.01761360868575187,3.855317427925201
0.4601426,0.9826324252773035,0.017367574722696455,0.07430018964003521,0.0743001896563733,1.6338097541535035e-11,0.017644267694563332,3.8519664358516597
0.46054255,0.9826026968179591,0.017397303182040913,0.07436068796506651,0.07436068795718676,7.879752406125817e-12,0.01767495336337521,3.848621263997248
0.4609425,0.9825729441643833,0.017427055835616656,0.07442117591761742,0.07442117591072162,6.8958033727639645e-12,0.017705665692187497,3.8452818972117258
0.46134245,0.9825431673207264,0.01745683267927356,0.074481653489825,0.0744816534836712,6.153799692043549e-12,0.01773640468100021,3.8419483203973877
0.4617424,0.9825133662911418,0.017486633708858168,0.07454212067382944,0.07454212068158661,7.757169906419392e-12,0.01776717032981333,3.838620518508839
0.46214235,0.9824835410797855,0.017516458920214473,0.07460257746177328,0.07460257747116117,9.387893240564438e-12,0.017797962638626874,3.835298476552768
0.4625423,0.9824536916908169,0.017546308309183134,0.07466302384580233,0.07466302383574153,1.0060799415789745e-11,0.017828781607440836,3.831982179587717
0.46294225,0.9824238181283993,0.017576181871600705,0.07472345981806634,0.07472345982528772,7.221376274735292e-12,0.01785962723625521,3.8286716127238676
0.4633422,0.9823939203966977,0.017606079603302294,0.07478388537071508,0.07478388536763525,3.0798280592492233e-12,0.01789049952507,3.8253667611228073
0.46374214999999996,0.9823639984998813,0.01763600150011868,0.07484430049590421,0.07484430050164192,5.737715857989656e-12,0.017921398473885203,3.822067609997314
0.4641421,0.9823340524421222,0.01766594755787776,0.07490470518579016,0.07490470516624548,1.9544685314620835e-11,0.017952324082700834,3.818774144611135
0.46454205,0.9823040822275954,0.017695917772404646,0.07496509943253343,0.07496509942805929,4.47414327808815e-12,0.017983276351516874,3.815486350278766
0.46494199999999997,0.9822740878604794,0.017725912139520572,0.0750254832282972,0.07502548322046998,7.82722497927324e-12,0.01801425528033333,3.812204212365233
0.46534195,0.9822440693449555,0.01775593065504455,0.07508585656524683,0.07508585655457978,1.066705057617412e-11,0.018045260869150207,3.8089277162858752
0.4657419,0.9822140266852083,0.017785973314791703,0.07514621943555215,0.07514621943038868,5.1634668762901015e-12,0.0180762931179675,3.8056568475061314
0.46614184999999997,0.9821839598854254,0.017816040114574605,0.07520657183138325,0.07520657183124335,1.3990197889057754e-13,0.018107352026785206,3.802391591541322
0.4665418,0.9821538689497978,0.017846131050202163,0.07526691374491593,0.07526691374049044,4.425487754033952e-12,0.018138437595603334,3.799131933956434
0.46694175,0.9821237538825194,0.01787624611748062,0.07532724516832766,0.07532724516368106,4.64660254717586e-12,0.018169549824421875,3.795877860365915
0.46734169999999997,0.9820936146877871,0.01790638531221289,0.07538756609379776,0.07538756609526409,1.4663270597736755e-12,0.01820068871324083,3.7926293564334532
0.46774165,0.9820634513698016,0.017936548630198446,0.07544787651351048,0.0754478765185862,5.075717623981291e-12,0.01823185426206021,3.7893864078717723
0.4681416,0.9820332639327657,0.017966736067234312,0.07550817641965152,0.07550817641699403,2.657485342894006e-12,0.01826304647088,3.7861490004424216
0.46854155,0.9820030523808859,0.01799694761911408,0.07556846580440944,0.07556846580714094,2.7314955852730805e-12,0.018294265339700206,3.782917119955564
0.4689415,0.9819728167183724,0.018027183281627557,0.07562874465997724,0.07562874465016911,9.808126533172867e-12,0.018325510868520835,3.779690752269773
0.46934145,0.9819425569494372,0.018057443050562783,0.07568901297854917,0.07568901298493635,6.387182449607565e-12,0.018356783057341872,3.776469883291825
0.4697414,0.9819122730782966,0.01808772692170335,0.07574927075232304,0.07574927075593152,3.6084746302122994e-12,0.018388081906163332,3.7732544989764922
0.47014135,0.9818819651091693,0.018118034890830748,0.07580951797349968,0.07580951798535907,1.1859388471258114e-11,0.018419407414985208,3.7700445853263402
0.4705413,0.9818516330462775,0.01814836695372246,0.07586975463428211,0.07586975463436119,7.907563492892677e-14,0.0184507595838075,3.766840128391527
0.47094125,0.9818212768938462,0.01817872310615376,0.07592998072687752,0.07592998073069346,3.815933680151318e-12,0.018482138412630206,3.763641114269595
0.4713412,0.9817908966561041,0.018209103343895916,0.07599019624349478,0.07599019623549808,7.99670052398227e-12,0.018513543901453332,3.760447529105276
0.47174115,0.981760492337282,0.01823950766271798,0.07605040117634655,0.07605040116542838,1.0918169146556522e-11,0.018544976050276874,3.757259359090289
0.4721411,0.981730063941615,0.018269936058385006,0.07611059551764787,0.0761105955260355,8.387623928740595e-12,0.01857643485910083,3.754076590463139
0.47254104999999996,0.9816996114733406,0.018300388526659384,0.07617077925961699,0.07617077926735938,7.74239006240407e-12,0.018607920327925204,3.750899209508922
0.472941,0.9816691349366996,0.018330865063300394,0.07623095239447542,0.07623095238940003,5.075384557073903e-12,0.01863943245675,3.7477272025591266
0.47334095,0.9816386343359353,0.018361365664064655,0.0762911149144459,0.07629111491991303,5.46712675131289e-12,0.018670971245575207,3.744560555991439
0.47374089999999996,0.9816081096752955,0.018391890324704452,0.07635126681175634,0.07635126680893833,2.8180097144669958e-12,0.01870253669440083,3.7413992562295464
0.47414085,0.9815775609590298,0.018422439040970184,0.07641140807863617,0.0764114080731293,5.50687273559447e-12,0.018734128803226873,3.738243289742944
0.4745408,0.9815469881913917,0.018453011808608255,0.07647153870731879,0.0764715387069348,3.83998388642226e-13,0.01876574757205333,3.7350926430467433
0.47494074999999997,0.9815163913766374,0.018483608623362624,0.07653165869003957,0.07653165869370149,3.661917991060193e-12,0.018797393000880205,3.731947302701476
0.4753407,0.981485770519026,0.01851422948097403,0.07659176801903665,0.07659176802232714,3.2904928781718468e-12,0.0188290650897075,3.728807255312907
0.47574065,0.9814551256228203,0.018544874377179665,0.07665186668655193,0.07665186668726065,7.087247455572765e-13,0.018860763838535206,3.725672487531843
0.47614059999999997,0.9814244566922855,0.018575543307714493,0.07671195468482969,0.07671195469960423,1.477454270037981e-11,0.018892489247363333,3.7225429860539427
0.47654055,0.9813937637316913,0.018606236268308707,0.07677203200611861,0.07677203201494898,8.8303669931733e-12,0.018924241316191876,3.7194187376195287
0.4769405,0.9813630467453085,0.018636953254691502,0.07683209864266778,0.0768320986443971,1.7293250165195673e-12,0.018956020045020835,3.716299729013401
0.47734044999999997,0.9813323057374123,0.018667694262587742,0.07689215458673057,0.07689215458239751,4.333061687233908e-12,0.018987825433850206,3.7131859470646496
0.4777404,0.981301540712281,0.01869845928771896,0.07695219983056434,0.0769521998345013,3.936961867623268e-12,0.01901965748268,3.71007737864647
0.47814035,0.9812707516741955,0.01872924832580447,0.0770122343664275,0.07701223436185067,4.576825030078169e-12,0.019051516191510208,3.706974010675978
0.4785403,0.9812399386274399,0.018760061372560144,0.0770722581865817,0.07707225819775232,1.1170619984568475e-11,0.019083401560340833,3.7038758301140278
0.47894025,0.9812091015763016,0.01879089842369841,0.07713227128329334,0.07713227128114397,2.1493640200986874e-12,0.019115313589171876,3.7007828239650267
0.4793402,0.9811782405250711,0.018821759474928923,0.07719227364882962,0.0771922736397812,9.04841479520968e-12,0.019147252278003332,3.6976949792767555
0.47974015,0.9811473554780418,0.01885264452195823,0.07725226527546197,0.07725226528476625,9.304279569022356e-12,0.019179217626835207,3.6946122831401875
0.4801401,0.9811164464395101,0.018883553560489874,0.0773122461554644,0.07731224615503685,4.275607645709556e-13,0.0192112096356675,3.6915347226893065
0.48054005,0.9810855134137757,0.0189144865862243,0.07737221628111343,0.07737221627279744,8.315986788076657e-12,0.019243228304500207,3.6884622851009317
0.48094,0.9810545564051414,0.018945443594858613,0.07743217564468907,0.07743217566025251,1.5563439426102832e-11,0.019275273633333333,3.6853949575945357
0.48133995,0.9810235754179133,0.018976424582086704,0.07749212423847487,0.07749212423413532,4.339556491927965e-12,0.019307345622166877,3.6823327274320694
0.4817399,0.9809925704564,0.01900742954360002,0.077552062054756,0.07755206204995702,4.7989806573056626e-12,0.019339444271000834,3.6792755819177856
0.48213985,0.9809615415249134,0.01903845847508656,0.0776119890858215,0.07761198907996203,5.859465690427612e-12,0.019371569579835206,3.6762235083980634
0.48253979999999996,0.980930488627769,0.019069511372231007,0.07767190532396287,0.07767190532415036,1.874889132835733e-13,0.019403721548669997,3.673176494261232
0.48293975,0.9808994117692847,0.019100588230715254,0.07773181076147527,0.07773181076031754,1.1577266922913054e-12,0.019435900177505207,3.6701345269373995
0.4833397,0.980868310953782,0.01913168904621798,0.07779170539065668,0.0777917053940147,3.358022193644672e-12,0.01946810546634083,3.667097593898279
0.48373964999999997,0.9808371861855847,0.019162813814415314,0.07785158920380698,0.0778515892141396,1.0332609767793599e-11,0.01950033741517687,3.664065682657016
0.4841396,0.9808060374690206,0.01919396253097938,0.07791146219322995,0.07791146219293665,2.9329316753035073e-13,0.019532596024013336,3.661038780768018
0.48453955,0.9807748648084201,0.019225135191579867,0.07797132435123247,0.07797132435816145,6.928985163412449e-12,0.019564881292850205,3.6580168758267844
0.48493949999999997,0.9807436682081171,0.019256331791882908,0.07803117567012496,0.07803117568205842,1.193345422478842e-11,0.019597193221687497,3.654999955469736
0.48533945,0.9807124476724479,0.019287552327552082,0.07809101614221915,0.07809101614242309,2.0393409183583344e-13,0.019629531810525208,3.651988007374047
0.4857394,0.9806812032057521,0.01931879679424786,0.07815084575983058,0.07815084577256215,1.273156580161583e-11,0.01966189705936333,3.6489810192574783
0.48613934999999997,0.9806499348123727,0.019350065187627274,0.0782106645152781,0.07821066450586223,9.415870860784992e-12,0.019694288968201874,3.6459789788782087
0.4865393,0.9806186424966554,0.019381357503344576,0.07827047240088328,0.07827047239228335,8.59992632662454e-12,0.019726707537040835,3.6429818740346684
0.48693925,0.9805873262629493,0.01941267373705069,0.07833026940897032,0.07833026940406995,4.900371775029555e-12,0.01975915276588021,3.6399896925653783
0.4873392,0.9805559861156062,0.019444013884393763,0.07839005553186702,0.07839005553567091,3.803887760334135e-12,0.019791624654719998,3.637002422348779
0.48773915,0.9805246220589815,0.0194753779410185,0.07844983076190432,0.07844983078153511,1.9630796987968324e-11,0.01982412320356021,3.6340200513030703
0.4881391,0.980493234097433,0.019506765902566947,0.07850959509141534,0.0785095950861514,5.26392818223087e-12,0.019856648412400833,3.63104256738605
0.48853905,0.9804618222353223,0.0195381777646777,0.078569348512737,0.07856934849947983,1.3257173137048994e-11,0.019889200281241873,3.6280699585949496
0.488939,0.9804303864770131,0.019569613522986917,0.07862909101820802,0.07862909101041815,7.789865974494603e-12,0.019921778810083335,3.6251022129662713
0.48933895,0.9803989268268729,0.019601073173127093,0.07868882260017138,0.07868882260786414,7.692763093203325e-12,0.01995438399892521,3.622139318575633
0.4897389,0.9803674432892726,0.01963255671072739,0.07874854325097339,0.07874854324740888,3.5645097984371432e-12,0.0199870158477675,3.6191812635376035
0.49013885,0.9803359358685851,0.01966406413141486,0.07880825296296168,0.07880825295125682,1.17048593040181e-11,0.02001967435661021,3.616228036005544
0.4905388,0.9803044045691867,0.01969559543081334,0.07886795172848728,0.07886795173606131,7.574038618507473e-12,0.020052359525453332,3.6132796241714535
0.49093875,0.9802728493954577,0.01972715060454233,0.0789276395399063,0.07892763955186233,1.1956033385551734e-11,0.020085071354296873,3.610336016265809
0.4913387,0.98024127035178,0.019758729648220008,0.07898731638957511,0.07898731638755763,2.0174834025610267e-12,0.020117809843140835,3.6073972005574073
0.49173865,0.9802096674425401,0.019790332557459878,0.07904698226985503,0.07904698227090279,1.0477591017021837e-12,0.02015057499198521,3.6044631653532133
0.4921386,0.9801780406721261,0.019821959327873895,0.07910663717310952,0.07910663717414224,1.0327155797185128e-12,0.020183366800829997,3.6015338989982006
0.49253854999999996,0.9801463900449299,0.01985360995507013,0.07916628109170434,0.07916628109172485,2.0511370379949767e-14,0.020216185269675207,3.5986093898752007
0.4929385,0.9801147155653461,0.01988528443465387,0.0792259140180097,0.07922591402365065,5.640946043605766e-12,0.020249030398520832,3.595689626404746
0.49333845,0.9800830172377731,0.019916982762226865,0.07928553594439894,0.07928553594216403,2.2349067041460557e-12,0.020281902187366873,3.592774597044921
0.49373839999999997,0.9800512950666119,0.019948704933388073,0.07934514686324724,0.07934514686391836,6.711159405980993e-13,0.02031480063621333,3.589864290291207
