delta,model,regime,E,M
1.2939999999999996,CW,FINE,0.7176379003606985,0.31248016937772194
1.2949999999999997,CW,FINE,0.7173254445752231,0.31243134651523824
1.2959999999999996,CW,FINE,0.7170130377776809,0.3123821936138945
1.2969999999999997,CW,FINE,0.7167006802978036,0.31233271128745044
1.2979999999999996,CW,FINE,0.7163883724647098,0.31228290014986576
1.2989999999999997,CW,FINE,0.7160761146069029,0.3122327608152978
1.2999999999999996,CW,FINE,0.7157639070522734,0.31218229389809743
1.3009999999999997,CW,FINE,0.7154517501280963,0.3121315000128057
1.3019999999999996,CW,FINE,0.7151396441610323,0.31208037977415126
1.3029999999999997,CW,FINE,0.7148275894771273,0.3120289337970464
1.3039999999999996,CW,FINE,0.7145155864018126,0.3119771626965842
1.3049999999999997,CW,FINE,0.7142036352599036,0.3119250670880349
1.3059999999999996,CW,FINE,0.7138917363756007,0.31187264758684274
1.3069999999999997,CW,FINE,0.7135798900724888,0.3118199048086227
1.3079999999999996,CW,FINE,0.7132680966735372,0.3117668393691577
1.3089999999999997,CW,FINE,0.712956356501099,0.31171345188439437
1.3099999999999996,CW,FINE,0.7126446698769114,0.3116597429704406
1.3109999999999997,CW,FINE,0.7123330371220957,0.3116057132435618
1.3119999999999996,CW,FINE,0.7120214585571566,0.3115513633201784
1.3129999999999997,CW,FINE,0.7117099345019821,0.3114966938168612
1.3139999999999996,CW,FINE,0.7113984652758439,0.3114417053503299
1.3149999999999997,CW,FINE,0.7110870511973968,0.3113863985374483
1.3159999999999996,CW,FINE,0.7107756925846788,0.3113307739952221
1.3169999999999997,CW,FINE,0.7104643897551104,0.3112748323407951
1.3179999999999996,CW,FINE,0.7101531430254955,0.31121857419144655
1.3189999999999997,CW,FINE,0.70984195271202,0.3111620001645871
1.3199999999999996,CW,FINE,0.709530819130253,0.31110511087775633
1.3209999999999997,CW,FINE,0.7092197425951453,0.31104790694861945
1.3219999999999996,CW,FINE,0.7089087234210305,0.3109903889949634
1.3229999999999997,CW,FINE,0.7085977619216244,0.31093255763469474
1.3239999999999996,CW,FINE,0.708286858410024,0.3108744134858354
1.3249999999999997,CW,FINE,0.7079760131987094,0.31081595716652055
1.3259999999999996,CW,FINE,0.7076652265995418,0.3107571892949943
1.3269999999999997,CW,FINE,0.707354498923764,0.31069811048960744
1.3279999999999996,CW,FINE,0.707043830482001,0.3106387213688138
1.3289999999999997,CW,FINE,0.7067332215842587,0.3105790225511671
1.3299999999999996,CW,FINE,0.7064226725399247,0.3105190146553181
1.3309999999999997,CW,FINE,0.706112183657768,0.3104586983000109
1.3319999999999996,CW,FINE,0.7058017552459384,0.3103980741040804
1.3329999999999995,CW,FINE,0.705491387611967,0.31033714268644846
1.3339999999999996,CW,FINE,0.7051810810627662,0.3102759046661218
1.3349999999999995,CW,FINE,0.7048708359046293,0.3102143606621876
1.3359999999999996,CW,FINE,0.70456065244323,0.31015251129381116
1.3369999999999995,CW,FINE,0.7042505309836234,0.3100903571802328
1.3379999999999996,CW,FINE,0.7039404718302449,0.31002789894076405
1.3389999999999995,CW,FINE,0.7036304752869106,0.30996513719478547
1.3399999999999996,CW,FINE,0.7033205416568177,0.30990207256174307
1.3409999999999995,CW,FINE,0.703010671242543,0.30983870566114463
1.3419999999999996,CW,FINE,0.7027008643460447,0.309775037112558
1.3429999999999995,CW,FINE,0.7023911212686608,0.30971106753560623
1.3439999999999996,CW,FINE,0.7020814423111097,0.30964679754996627
1.3449999999999995,CW,FINE,0.7017718277734905,0.30958222777536454
1.3459999999999996,CW,FINE,0.701462277955282,0.30951735883157444
1.3469999999999995,CW,FINE,0.7011527931553437,0.3094521913384132
1.3479999999999996,CW,FINE,0.7008433736719151,0.30938672591573874
1.3489999999999995,CW,FINE,0.7005340198026154,0.30932096318344643
1.3499999999999996,CW,FINE,0.7002247318444447,0.30925490376146664
1.3509999999999995,CW,FINE,0.6999155100937825,0.30918854826976105
1.3519999999999996,CW,FINE,0.6996063548463884,0.30912189732831974
1.3529999999999995,CW,FINE,0.6992972663974024,0.3090549515571581
1.3539999999999996,CW,FINE,0.698988245041344,0.30898771157631433
1.3549999999999995,CW,FINE,0.698679291072113,0.30892017800584554
1.3559999999999997,CW,FINE,0.6983704047829887,0.30885235146582546
1.3569999999999995,CW,FINE,0.6980615864666312,0.308784232576341
1.3579999999999997,CW,FINE,0.6977528364150791,0.3087158219574892
1.3589999999999995,CW,FINE,0.6974441549197525,0.30864712022937446
1.3599999999999997,CW,FINE,0.6971355422714504,0.3085781280121056
1.3609999999999995,CW,FINE,0.6968269987603514,0.30850884592579225
1.3619999999999997,CW,FINE,0.6965185246760152,0.3084392745905426
1.3629999999999995,CW,FINE,0.6962101203073799,0.3083694146264599
1.3639999999999997,CW,FINE,0.695901785942765,0.30829926665363977
1.3649999999999995,CW,FINE,0.6955935218698689,0.3082288312921671
1.3659999999999997,CW,FINE,0.6952853283757702,0.3081581091621129
1.3669999999999995,CW,FINE,0.6949772057469275,0.3080871008835316
1.3679999999999997,CW,FINE,0.6946691542691793,0.308015807076458
1.3689999999999996,CW,FINE,0.694361174227744,0.30794422836090396
1.3699999999999997,CW,FINE,0.6940532659072203,0.30787236535685636
1.3709999999999996,CW,FINE,0.6937454295915866,0.3078002186842729
1.3719999999999997,CW,FINE,0.6934376655642014,0.3077277889630802
1.3729999999999996,CW,FINE,0.6931299741078033,0.3076550768131703
1.3739999999999997,CW,FINE,0.6928223555045112,0.3075820828543979
1.3749999999999996,CW,FINE,0.6925148100358242,0.3075088077065775
1.3759999999999997,CW,FINE,0.6922073379826211,0.30743525198948013
1.3769999999999996,CW,FINE,0.6918999396251617,0.30736141632283115
1.3779999999999997,CW,FINE,0.6915926152430855,0.30728730132630616
1.3789999999999996,CW,FINE,0.6912853651154126,0.3072129076195293
1.3799999999999997,CW,FINE,0.6909781895205434,0.30713823582206984
1.3809999999999996,CW,FINE,0.6906710887362588,0.30706328655343923
1.3819999999999997,CW,FINE,0.6903640630397204,0.3069880604330881
1.3829999999999996,CW,FINE,0.6900571127074702,0.3069125580804037
1.3839999999999997,CW,FINE,0.6897502380154306,0.3068367801147067
1.3849999999999996,CW,FINE,0.6894434392389053,0.3067607271552488
1.3859999999999997,CW,FINE,0.6891367166525783,0.30668439982120904
1.3869999999999996,CW,FINE,0.6888300705305147,0.30660779873169186
1.3879999999999997,CW,FINE,0.6885235011461603,0.3065309245057236
1.3889999999999996,CW,FINE,0.6882170087723423,0.30645377776224997
1.3899999999999997,CW,FINE,0.6879105936812686,0.3063763591201328
1.3909999999999996,CW,FINE,0.6876042561445287,0.30629866919814797
1.3919999999999997,CW,FINE,0.6872979964330929,0.30622070861498163
1.3929999999999996,CW,FINE,0.686991814817313,0.3061424779892279
1.3939999999999997,CW,FINE,0.6866857115669224,0.3060639779393863
1.3949999999999996,CW,FINE,0.686379686951036,0.3059852090838584
1.3959999999999997,CW,FINE,0.6860737412381505,0.30590617204094495
1.3969999999999996,CW,FINE,0.6857678746961439,0.3058268674288438
1.3979999999999997,CW,FINE,0.6854620875922764,0.3057472958656463
1.3989999999999996,CW,FINE,0.6851563801931903,0.30566745796933503
1.3999999999999997,CW,FINE,0.6848507527649095,0.30558735435778056
1.4009999999999996,CW,FINE,0.6845452055728405,0.3055069856487391
1.4019999999999997,CW,FINE,0.684239738881772,0.3054263524598497
1.4029999999999996,CW,FINE,0.683934352955875,0.305345455408631
1.4039999999999997,CW,FINE,0.6836290480587031,0.305264295112479
1.4049999999999996,CW,FINE,0.6833238244531926,0.3051828721886638
1.4059999999999997,CW,FINE,0.6830186824016625,0.3051011872543274
1.4069999999999996,CW,FINE,0.6827136221658151,0.3050192409264806
1.4079999999999997,CW,FINE,0.6824086440067351,0.3049370338220004
1.4089999999999996,CW,FINE,0.6821037481848911,0.3048545665576268
1.4099999999999997,CW,FINE,0.6817989349601343,0.304771839749961
1.4109999999999996,CW,FINE,0.6814942045917001,0.3046888540154617
1.4119999999999997,CW,FINE,0.681189557338207,0.30460560997044317
1.4129999999999996,CW,FINE,0.6808849934576574,0.30452210823107184
1.4139999999999997,CW,FINE,0.6805805132074375,0.3044383494133639
1.4149999999999996,CW,FINE,0.680276116844318,0.3043543341331831
1.4159999999999997,CW,FINE,0.6799718046244534,0.30427006300623705
1.4169999999999996,CW,FINE,0.6796675768033826,0.30418553664807535
1.4179999999999997,CW,FINE,0.6793634336360291,0.30410075567408623
1.4189999999999996,CW,FINE,0.6790593753767014,0.30401572069949495
1.4199999999999997,CW,FINE,0.678755402279092,0.3039304323393596
1.4209999999999996,CW,FINE,0.6784515145962796,0.30384489120856994
1.4219999999999997,CW,FINE,0.6781477125807269,0.30375909792184336
1.4229999999999996,CW,FINE,0.677843996484283,0.3036730530937235
1.4239999999999997,CW,FINE,0.6775403665581818,0.303586757338577
1.4249999999999996,CW,FINE,0.6772368230530433,0.3035002112705904
1.4259999999999997,CW,FINE,0.6769333662188735,0.3034134155037683
1.4269999999999996,CW,FINE,0.6766299963050642,0.3033263706519305
1.4279999999999997,CW,FINE,0.6763267135603934,0.30323907732870903
1.4289999999999996,CW,FINE,0.6760235182330262,0.3031515361475458
1.4299999999999997,CW,FINE,0.6757204105705134,0.30306374772169015
1.4309999999999996,CW,FINE,0.6754173908197934,0.3029757126641958
1.4319999999999997,CW,FINE,0.6751144592271912,0.3028874315879187
1.4329999999999996,CW,FINE,0.6748116160384194,0.3027989051055143
1.4339999999999997,CW,FINE,0.674508861498578,0.30271013382943446
1.4349999999999996,CW,FINE,0.6742061958521544,0.30262111837192573
1.4359999999999995,CW,FINE,0.673903619343024,0.30253185934502635
1.4369999999999996,CW,FINE,0.6736011322144503,0.30244235736056324
1.4379999999999995,CW,FINE,0.673298734709085,0.3023526130301505
1.4389999999999996,CW,FINE,0.6729964270689681,0.30226262696518547
1.4399999999999995,CW,FINE,0.6726942095355289,0.3021723997768476
1.4409999999999996,CW,FINE,0.6723920823495853,0.3020819320760949
1.4419999999999995,CW,FINE,0.672090045751344,0.3019912244736616
1.4429999999999996,CW,FINE,0.6717880999804016,0.30190027758005605
1.4439999999999995,CW,FINE,0.6714862452757442,0.3018090920055576
1.4449999999999996,CW,FINE,0.6711844818757474,0.3017176683602147
1.4459999999999995,CW,FINE,0.6708828100181774,0.3016260072538416
1.4469999999999996,CW,FINE,0.6705812299401902,0.3015341092960165
1.4479999999999995,CW,FINE,0.6702797418783328,0.301441975096079
1.4489999999999996,CW,FINE,0.6699783460685425,0.30134960526312704
1.4499999999999995,CW,FINE,0.6696770427461479,0.30125700040601516
1.4509999999999996,CW,FINE,0.6693758321458689,0.30116416113335137
1.4519999999999995,CW,FINE,0.669074714501817,0.3010710880534951
1.4529999999999996,CW,FINE,0.6687736900474949,0.3009777817745544
1.4539999999999995,CW,FINE,0.6684727590157983,0.3008842429043841
1.4549999999999996,CW,FINE,0.6681719216390141,0.30079047205058224
1.4559999999999995,CW,FINE,0.6678711781488225,0.3006964698204887
1.4569999999999996,CW,FINE,0.6675705287762961,0.30060223682118226
1.4579999999999995,CW,FINE,0.6672699737519008,0.3005077736594783
1.4589999999999996,CW,FINE,0.6669695133054958,0.3004130809419259
1.4599999999999995,CW,FINE,0.6666691476663336,0.3003181592748063
1.4609999999999996,CW,FINE,0.6663688770630607,0.3002230092641296
1.4619999999999995,CW,FINE,0.6660687017237179,0.30012763151563265
1.4629999999999996,CW,FINE,0.6657686218757403,0.3000320266347772
1.4639999999999995,CW,FINE,0.6654686377459573,0.2999361952267464
1.4649999999999996,CW,FINE,0.6651687495605941,0.2998401378964434
1.4659999999999995,CW,FINE,0.6648689575452704,0.2997438552484885
1.4669999999999996,CW,FINE,0.6645692619250017,0.2996473478872165
1.4679999999999995,CW,FINE,0.6642696629241991,0.299550616416675
1.4689999999999996,CW,FINE,0.66397016076667,0.2994536614406216
1.4699999999999995,CW,FINE,0.6636707556756184,0.2993564835625213
1.4709999999999996,CW,FINE,0.6633714478736447,0.29925908338554486
1.4719999999999995,CW,FINE,0.663072237582746,0.2991614615125657
1.4729999999999996,CW,FINE,0.6627731250243173,0.29906361854615787
1.4739999999999995,CW,FINE,0.6624741104191508,0.29896555508859407
1.4749999999999996,CW,FINE,0.6621751939874364,0.2988672717418424
1.4759999999999995,CW,FINE,0.6618763759487629,0.2987687691075651
1.4769999999999996,CW,FINE,0.6615776565221166,0.2986700477871154
1.4779999999999995,CW,FINE,0.6612790359258838,0.29857110838153555
1.4789999999999996,CW,FINE,0.6609805143778484,0.2984719514915546
1.4799999999999995,CW,FINE,0.6606820920951952,0.2983725777175858
1.4809999999999997,CW,FINE,0.660383769294508,0.29827298765972443
1.4819999999999995,CW,FINE,0.6600855461917706,0.2981731819177459
1.4829999999999997,CW,FINE,0.6597874230023674,0.29807316109110255
1.4839999999999995,CW,FINE,0.6594893999410836,0.2979729257789224
1.4849999999999997,CW,FINE,0.659191477222105,0.29787247658000643
1.4859999999999995,CW,FINE,0.6588936550590195,0.2977718140928258
1.4869999999999997,CW,FINE,0.6585959336648162,0.29767093891552066
1.4879999999999995,CW,FINE,0.6582983132518859,0.2975698516458969
1.4889999999999997,CW,FINE,0.6580007940320226,0.2974685528814244
1.4899999999999995,CW,FINE,0.6577033762164224,0.29736704321923496
1.4909999999999997,CW,FINE,0.6574060600156846,0.29726532325611954
1.4919999999999995,CW,FINE,0.6571088456398116,0.29716339358852645
1.4929999999999997,CW,FINE,0.6568117332982102,0.29706125481255885
1.4939999999999996,CW,FINE,0.6565147231996907,0.2969589075239729
1.4949999999999997,CW,FINE,0.656217815552468,0.2968563523181751
1.4959999999999996,CW,FINE,0.6559210105641617,0.29675358979022043
1.4969999999999997,CW,FINE,0.6556243084417968,0.2966506205348099
1.4979999999999996,CW,FINE,0.6553277093918032,0.29654744514628867
1.4989999999999997,CW,FINE,0.6550312136200171,0.29644406421864383
1.4999999999999996,CW,FINE,0.6547348213316809,0.2963404783455015
1.5009999999999997,CW,FINE,0.6544385327314436,0.2962366881201258
1.5019999999999996,CW,FINE,0.6541423480233606,0.29613269413541604
1.5029999999999997,CW,FINE,0.6538462674108949,0.29602849698390443
1.5039999999999996,CW,FINE,0.6535502910969176,0.2959240972577543
1.5049999999999997,CW,FINE,0.6532544192837071,0.2958194955487578
1.5059999999999996,CW,FINE,0.6529586521729506,0.2957146924483339
1.5069999999999997,CW,FINE,0.6526629899657438,0.2956096885475257
1.5079999999999996,CW,FINE,0.652367432862592,0.2955044844369993
1.5089999999999997,CW,FINE,0.6520719810634097,0.2953990807070408
1.5099999999999996,CW,FINE,0.6517766347675211,0.29529347794755434
1.5109999999999997,CW,FINE,0.6514813941736611,0.2951876767480605
1.5119999999999996,CW,FINE,0.6511862594799754,0.29508167769769383
1.5129999999999997,CW,FINE,0.6508912308840199,0.2949754813852005
1.5139999999999996,CW,FINE,0.6505963085827629,0.2948690883989367
1.5149999999999997,CW,FINE,0.6503014927725839,0.29476249932686643
1.5159999999999996,CW,FINE,0.6500067836492752,0.2946557147565591
1.5169999999999997,CW,FINE,0.6497121814080411,0.294548735275188
1.5179999999999996,CW,FINE,0.6494176862434995,0.2944415614695277
1.5189999999999997,CW,FINE,0.6491232983496814,0.2943341939259525
1.5199999999999996,CW,FINE,0.6488290179200316,0.2942266332304339
1.5209999999999997,CW,FINE,0.6485348451474093,0.29411887996853914
1.5219999999999996,CW,FINE,0.6482407802240883,0.29401093472542833
1.5229999999999997,CW,FINE,0.6479468233417573,0.29390279808585323
1.5239999999999996,CW,FINE,0.6476529746915207,0.29379447063415487
1.5249999999999997,CW,FINE,0.6473592344638984,0.29368595295426164
1.5259999999999996,CW,FINE,0.6470656028488271,0.29357724562968707
1.5269999999999997,CW,FINE,0.6467720800356594,0.29346834924352794
1.5279999999999996,CW,FINE,0.6464786662131662,0.29335926437846266
1.5289999999999997,CW,FINE,0.6461853615695348,0.2932499916167484
1.5299999999999996,CW,FINE,0.6458921662923709,0.29314053154022024
1.5309999999999997,CW,FINE,0.6455990805686989,0.2930308847302881
1.5319999999999996,CW,FINE,0.6453061045849613,0.2929210517679355
1.5329999999999997,CW,FINE,0.6450132385270202,0.2928110332337174
1.5339999999999996,CW,FINE,0.6447204825801577,0.29270082970775807
1.5349999999999997,CW,FINE,0.6444278369290755,0.2925904417697496
1.5359999999999996,CW,FINE,0.6441353017578959,0.29247986999894915
1.5369999999999995,CW,FINE,0.6438428772501623,0.2923691149741779
1.5379999999999996,CW,FINE,0.6435505635888392,0.2922581772738184
1.5389999999999995,CW,FINE,0.6432583609563138,0.29214705747581343
1.5399999999999996,CW,FINE,0.6429662695343944,0.2920357561576631
1.5409999999999995,CW,FINE,0.6426742895043128,0.2919242738964238
1.5419999999999996,CW,FINE,0.6423824210467237,0.2918126112687059
1.5429999999999995,CW,FINE,0.6420906643417055,0.29170076885067164
1.5439999999999996,CW,FINE,0.6417990195687605,0.2915887472180339
1.5449999999999995,CW,FINE,0.6415074869068159,0.29147654694605374
1.5459999999999996,CW,FINE,0.6412160665342233,0.29136416860953857
1.5469999999999995,CW,FINE,0.6409247586287601,0.2912516127828407
1.5479999999999996,CW,FINE,0.6406335633676297,0.2911388800398549
1.5489999999999995,CW,FINE,0.6403424809274614,0.29102597095401694
1.5499999999999996,CW,FINE,0.6400515114843116,0.2909128860983018
1.5509999999999995,CW,FINE,0.6397606552136639,0.29079962604522125
1.5519999999999996,CW,FINE,0.6394699122904296,0.2906861913668228
1.5529999999999995,CW,FINE,0.6391792828889482,0.29057258263468727
1.5539999999999996,CW,FINE,0.6388887671829878,0.2904588004199271
1.5549999999999995,CW,FINE,0.6385983653457457,0.29034484529318483
1.5559999999999996,CW,FINE,0.6383080775498486,0.2902307178246309
1.5569999999999995,CW,FINE,0.6380179039673537,0.29011641858396203
1.5579999999999996,CW,FINE,0.6377278447697483,0.2900019481403994
1.5589999999999995,CW,FINE,0.6374379001279511,0.28988730706268695
1.5599999999999996,CW,FINE,0.6371480702123116,0.2897724959190891
1.5609999999999995,CW,FINE,0.6368583551926122,0.2896575152773899
1.5619999999999996,CW,FINE,0.6365687552380671,0.2895423657048904
1.5629999999999995,CW,FINE,0.6362792705173238,0.2894270477684072
1.5639999999999996,CW,FINE,0.6359899011984628,0.2893115620342708
1.5649999999999995,CW,FINE,0.6357006474489991,0.28919590906832354
1.5659999999999996,CW,FINE,0.6354115094358816,0.28908008943591834
1.5669999999999995,CW,FINE,0.6351224873254945,0.28896410370191644
1.5679999999999996,CW,FINE,0.6348335812836569,0.2888479524306858
1.5689999999999995,CW,FINE,0.6345447914756241,0.2887316361860998
1.5699999999999996,CW,FINE,0.634256118066088,0.28861515553153483
1.5709999999999995,CW,FINE,0.633967561219177,0.2884985110298693
1.5719999999999996,CW,FINE,0.6336791210984565,0.2883817032434812
1.5729999999999995,CW,FINE,0.6333907978669309,0.2882647327342468
1.5739999999999996,CW,FINE,0.6331025916870417,0.28814760006353896
1.5749999999999995,CW,FINE,0.6328145027206706,0.28803030579222566
1.5759999999999996,CW,FINE,0.6325265311291375,0.28791285048066756
1.5769999999999995,CW,FINE,0.6322386770732027,0.2877952346887172
1.5779999999999996,CW,FINE,0.631950940713067,0.28767745897571667
1.5789999999999995,CW,FINE,0.6316633222083721,0.2875595239004965
1.5799999999999996,CW,FINE,0.6313758217182007,0.2874414300213734
1.5809999999999995,CW,FINE,0.631088439401078,0.28732317789614903
1.5819999999999996,CW,FINE,0.6308011754149714,0.2872047680821085
1.5829999999999995,CW,FINE,0.6305140299172911,0.2870862011360181
1.5839999999999996,CW,FINE,0.6302270030648912,0.2869674776141245
1.5849999999999995,CW,FINE,0.6299400950140696,0.2868485980721522
1.5859999999999996,CW,FINE,0.6296533059205685,0.2867295630653028
1.5869999999999995,CW,FINE,0.6293666359395755,0.28661037314825255
1.5879999999999996,CW,FINE,0.629080085225724,0.2864910288751518
1.5889999999999995,CW,FINE,0.6287936539330928,0.2863715307996223
1.5899999999999996,CW,FINE,0.6285073422152079,0.28625187947475617
1.5909999999999995,CW,FINE,0.6282211502250423,0.28613207545311437
1.5919999999999996,CW,FINE,0.6279350781150166,0.28601211928672476
1.5929999999999995,CW,FINE,0.627649126037,0.2858920115270811
1.5939999999999996,CW,FINE,0.6273632941423098,0.2857717527251408
1.5949999999999995,CW,FINE,0.6270775825817135,0.2856513434313239
1.5959999999999996,CW,FINE,0.6267919915054279,0.28553078419551137
1.5969999999999995,CW,FINE,0.6265065210631201,0.28541007556704334
1.5979999999999996,CW,FINE,0.6262211714039083,0.2852892180947177
1.5989999999999995,CW,FINE,0.6259359426763625,0.28516821232678885
1.5999999999999996,CW,FINE,0.6256508350285042,0.28504705881096565
1.6009999999999995,CW,FINE,0.6253658486078075,0.28492575809441045
1.6019999999999996,CW,FINE,0.6250809835612,0.28480431072373696
1.6029999999999995,CW,FINE,0.6247962400350626,0.2846827172450095
1.6039999999999996,CW,FINE,0.6245116181752308,0.2845609782037407
1.6049999999999995,CW,FINE,0.6242271181269944,0.2844390941448906
1.6059999999999997,CW,FINE,0.6239427400350986,0.28431706561286485
1.6069999999999995,CW,FINE,0.623658484043745,0.2841948931515135
1.6079999999999997,CW,FINE,0.6233743502965909,0.2840725773041291
1.6089999999999995,CW,FINE,0.6230903389367513,0.2839501186134457
1.6099999999999997,CW,FINE,0.6228064501067979,0.28382751762163705
1.6109999999999995,CW,FINE,0.6225226839487612,0.28370477487031526
1.6119999999999997,CW,FINE,0.62223904060413,0.28358189090052943
1.6129999999999995,CW,FINE,0.6219555202138527,0.28345886625276423
1.6139999999999997,CW,FINE,0.6216721229183372,0.28333570146693804
1.6149999999999995,CW,FINE,0.6213888488574518,0.2832123970824023
1.6159999999999997,CW,FINE,0.6211056981705255,0.2830889536379392
1.6169999999999995,CW,FINE,0.6208226709963498,0.2829653716717611
1.6179999999999997,CW,FINE,0.6205397674731769,0.2828416517215083
1.6189999999999996,CW,FINE,0.6202569877387224,0.2827177943242485
1.6199999999999997,CW,FINE,0.6199743319301652,0.2825938000164745
1.6209999999999996,CW,FINE,0.6196918001841477,0.2824696693341037
1.6219999999999997,CW,FINE,0.6194093926367766,0.28234540281247605
1.6229999999999996,CW,FINE,0.6191271094236241,0.282221000986353
1.6239999999999997,CW,FINE,0.6188449506797274,0.28209646438991576
1.6249999999999996,CW,FINE,0.61856291653959,0.28197179355676466
1.6259999999999997,CW,FINE,0.6182810071371818,0.28184698901991695
1.6269999999999996,CW,FINE,0.6179992226059405,0.28172205131180617
1.6279999999999997,CW,FINE,0.6177175630787712,0.28159698096428004
1.6289999999999996,CW,FINE,0.6174360286880479,0.2814717785086
1.6299999999999997,CW,FINE,0.6171546195656133,0.2813464444754392
1.6309999999999996,CW,FINE,0.6168733358427796,0.28122097939488133
1.6319999999999997,CW,FINE,0.6165921776503295,0.2810953837964195
1.6329999999999996,CW,FINE,0.6163111451185165,0.28096965820895486
1.6339999999999997,CW,FINE,0.6160302383770652,0.2808438031607949
1.6349999999999996,CW,FINE,0.6157494575551725,0.28071781917965294
1.6359999999999997,CW,FINE,0.6154688027815077,0.280591706792646
1.6369999999999996,CW,FINE,0.6151882741842136,0.28046546652629406
1.6379999999999997,CW,FINE,0.6149078718909062,0.2803390989065185
1.6389999999999996,CW,FINE,0.6146275960286766,0.280212604458641
1.6399999999999995,CW,FINE,0.6143474467240901,0.28008598370738214
1.6409999999999996,CW,FINE,0.6140674241031883,0.2799592371768602
1.6419999999999995,CW,FINE,0.6137875282914884,0.2798323653905899
1.6429999999999996,CW,FINE,0.6135077594139847,0.2797053688714813
1.6439999999999995,CW,FINE,0.613228117595149,0.27957824814183796
1.6449999999999996,CW,FINE,0.6129486029589306,0.27945100372335663
1.6459999999999995,CW,FINE,0.6126692156287581,0.27932363613712524
1.6469999999999996,CW,FINE,0.6123899557275387,0.2791961459036219
1.6479999999999995,CW,FINE,0.6121108233776601,0.2790685335427142
1.6489999999999996,CW,FINE,0.6118318187009895,0.278940799573657
1.6499999999999995,CW,FINE,0.6115529418188758,0.2788129445150919
1.6509999999999996,CW,FINE,0.6112741928521498,0.2786849688850462
1.6519999999999995,CW,FINE,0.6109955719211239,0.27855687320093103
1.6529999999999996,CW,FINE,0.6107170791455936,0.27842865797954075
1.6539999999999995,CW,FINE,0.6104387146448385,0.2783003237370515
1.6549999999999996,CW,FINE,0.6101604785376213,0.2781718709890201
1.6559999999999995,CW,FINE,0.6098823709421906,0.2780433002503828
1.6569999999999996,CW,FINE,0.6096043919762792,0.27791461203545437
1.6579999999999995,CW,FINE,0.6093265417571071,0.2777858068579266
1.6589999999999996,CW,FINE,0.6090488204013799,0.27765688523086723
1.6599999999999995,CW,FINE,0.608771228025291,0.2775278476667192
1.6609999999999996,CW,FINE,0.6084937647445217,0.2773986946772986
1.6619999999999995,CW,FINE,0.6082164306742411,0.2772694267737949
1.6629999999999996,CW,FINE,0.6079392259291085,0.2771400444667686
1.6639999999999995,CW,FINE,0.6076621506232722,0.2770105482661505
1.6649999999999996,CW,FINE,0.607385204870371,0.2768809386812409
1.6659999999999995,CW,FINE,0.6071083887835349,0.2767512162207082
1.6669999999999996,CW,FINE,0.6068317024753854,0.2766213813925877
1.6679999999999995,CW,FINE,0.6065551460580364,0.2764914347042809
1.6689999999999996,CW,FINE,0.6062787196430947,0.276361376662554
1.6699999999999995,CW,FINE,0.6060024233416604,0.276231207773537
1.6709999999999996,CW,FINE,0.6057262572643282,0.27610092854272267
1.6719999999999995,CW,FINE,0.6054502215211873,0.27597053947496536
1.6729999999999996,CW,FINE,0.6051743162218225,0.27584004107448
1.6739999999999995,CW,FINE,0.6048985414753147,0.2757094338448412
1.6749999999999996,CW,FINE,0.6046228973902416,0.2755787182889818
1.6759999999999995,CW,FINE,0.604347384074678,0.27544789490919236
1.6769999999999996,CW,FINE,0.6040720016361971,0.2753169642071195
1.6779999999999995,CW,FINE,0.6037967501818708,0.27518592668376546
1.6789999999999996,CW,FINE,0.6035216298182698,0.2750547828394867
1.6799999999999995,CW,FINE,0.6032466406514656,0.2749235331739931
1.6809999999999996,CW,FINE,0.6029717827870293,0.2747921781863466
1.6819999999999995,CW,FINE,0.6026970563300342,0.2746607183749607
1.6829999999999996,CW,FINE,0.6024224613850547,0.27452915423759894
1.6839999999999995,CW,FINE,0.6021479980561686,0.27439748627137456
1.6849999999999996,CW,FINE,0.6018736664469562,0.2742657149727486
1.6859999999999995,CW,FINE,0.601599466660502,0.27413384083752984
1.6869999999999996,CW,FINE,0.601325398799395,0.2740018643608731
1.6879999999999995,CW,FINE,0.6010514629657292,0.27386978603727885
1.6889999999999996,CW,FINE,0.6007776592611046,0.2737376063605918
1.6899999999999995,CW,FINE,0.600503987786628,0.27360532582400005
1.6909999999999996,CW,FINE,0.6002304486429125,0.27347294492003443
1.6919999999999995,CW,FINE,0.5999570419300797,0.2733404641405672
1.6929999999999996,CW,FINE,0.5996837677477594,0.273207883976811
1.6939999999999995,CW,FINE,0.5994106261950908,0.27307520491931875
1.6949999999999996,CW,FINE,0.599137617370722,0.27294242745798136
1.6959999999999995,CW,FINE,0.5988647413728129,0.2728095520820283
1.6969999999999996,CW,FINE,0.5985919982990333,0.27267657928002537
1.6979999999999995,CW,FINE,0.5983193882465655,0.2725435095398748
1.6989999999999996,CW,FINE,0.5980469113121039,0.2724103433488136
1.6999999999999995,CW,FINE,0.5977745675918561,0.27227708119341326
1.7009999999999996,CW,FINE,0.5975023571815432,0.27214372355957833
1.7019999999999995,CW,FINE,0.5972302801764012,0.2720102709325459
1.7029999999999996,CW,FINE,0.5969583366711809,0.27187672379688455
1.7039999999999995,CW,FINE,0.596686526760149,0.2717430826364937
1.7049999999999996,CW,FINE,0.5964148505370885,0.2716093479346023
1.7059999999999995,CW,FINE,0.5961433080952995,0.2714755201737684
